episode,loss
155,0.665601
156,0.832611
157,1.993385
158,1.005396
159,0.665305
160,0.664237
161,0.996120
162,0.165245
163,1.331002
164,1.477081
165,1.154619
166,0.656238
167,1.481738
168,0.829616
169,1.315229
170,0.328851
171,0.818037
172,1.152510
173,0.826186
174,0.816997
175,0.821444
176,0.651783
177,0.331212
178,0.651604
179,1.293361
180,1.141086
181,0.488007
182,0.972265
183,0.656083
184,2.266954
185,0.168522
186,0.807871
187,0.162254
188,0.479954
189,0.970606
190,1.123524
191,1.445715
192,0.966679
193,0.799804
194,1.292359
195,0.808277
196,0.800139
197,0.959573
198,0.803911
199,1.442362
200,1.430952
201,0.986494
202,0.802558
203,0.970926
204,1.113740
205,0.955512
206,1.262219
207,1.420204
208,0.629950
209,0.943594
210,1.101740
211,0.469928
212,1.245250
213,0.947935
214,0.466393
215,1.241616
216,1.081115
217,1.390378
218,0.936479
219,1.705656
220,0.155345
221,1.241568
222,0.610487
223,0.773921
224,0.930313
225,0.614111
226,1.074689
227,0.613795
228,0.622209
229,0.308701
230,0.306255
231,0.617275
232,0.461724
233,0.460184
234,1.366725
235,1.370102
236,1.509381
237,0.603824
238,0.456017
239,1.362442
240,0.601595
241,0.605268
242,0.313615
243,0.754406
244,0.897350
245,0.752950
246,1.352669
247,0.745071
248,0.453487
249,0.888330
250,0.607476
251,1.188151
252,1.044786
253,1.183065
254,1.182189
255,0.887845
256,0.591762
257,1.177387
258,0.738410
259,1.174681
260,0.584323
261,0.438628
262,0.732159
263,0.871144
264,0.586530
265,0.583817
266,0.886718
267,0.586215
268,1.155427
269,0.572412
270,1.019172
271,1.290810
272,0.731534
273,0.585723
274,1.016819
275,0.991099
276,0.570340
277,0.719722
278,0.856665
279,0.433916
280,0.868742
281,0.858733
282,0.425949
283,0.570663
284,0.440273
285,1.260667
286,0.428653
287,0.569018
288,0.995690
289,0.982199
290,0.422363
291,0.288853
292,0.423820
293,0.984420
294,0.840151
295,0.853507
296,0.992064
297,0.969994
298,0.697961
299,0.709517
300,1.113747
301,0.557400
302,0.703097
303,0.700222
304,1.261230
305,0.707363
306,1.113510
307,0.840835
308,0.410477
309,1.383281
310,0.559257
311,0.961168
312,0.961731
313,0.546461
314,0.549924
315,0.826238
316,1.238012
317,0.682842
318,0.960414
319,0.692529
320,0.274428
321,1.211148
322,0.676476
323,1.214813
324,1.353980
325,0.403017
326,0.954525
327,0.678026
328,0.679372
329,0.946678
330,0.806549
331,0.278520
332,0.411276
333,0.534607
334,0.675885
335,0.666250
336,1.203851
337,0.659905
338,0.612798
339,0.808724
340,0.807963
341,0.204501
342,1.013042
343,0.618294
344,1.207333
345,0.993371
346,2.984077
347,0.788212
348,1.780152
349,1.389950
350,0.602255
351,0.980979
352,0.595577
353,0.783560
354,1.555627
355,1.157832
356,0.965991
357,1.742265
358,0.976723
359,0.963004
360,1.714228
361,0.763250
362,2.081097
363,1.323714
364,1.336005
365,0.767207
366,1.126691
367,0.746199
368,1.322276
369,1.304394
370,0.955650
371,0.198078
372,0.567142
373,0.753846
374,1.500404
375,0.749930
376,0.920247
377,0.740870
378,0.924394
379,1.103138
380,1.486506
381,0.560178
382,0.911278
383,1.093336
384,0.722727
385,1.444249
386,1.267026
387,1.635222
388,0.915583
389,1.245195
390,2.152762
391,1.073889
392,0.716747
393,1.427433
394,1.240491
395,0.896207
396,0.712440
397,0.535062
398,1.225850
399,0.532764
400,1.583824
401,0.697014
402,0.869317
403,0.516878
404,1.388787
405,0.522523
406,0.694034
407,0.519604
408,1.022362
409,0.870252
410,0.522264
411,0.689056
412,0.860794
413,1.024626
414,1.848965
415,0.504307
416,1.011604
417,1.331214
418,1.166068
419,1.180183
420,0.173080
421,0.661325
422,0.833633
423,1.310895
424,0.662292
425,0.654482
426,1.299810
427,1.134802
428,1.133566
429,1.141660
430,1.294753
431,1.296785
432,0.166306
433,1.128008
434,0.803411
435,0.637606
436,1.275768
437,0.494483
438,0.786005
439,0.798773
440,0.470921
441,1.574822
442,1.105452
443,1.098273
444,0.468159
445,0.933740
446,0.780373
447,1.543488
448,0.475171
449,1.241635
450,0.921318
451,0.770525
452,1.071534
453,0.612097
454,0.764425
455,1.058832
456,0.906789
457,0.746179
458,0.755025
459,0.907418
460,0.445451
461,0.451214
462,1.342451
463,0.890221
464,0.443679
465,0.593883
466,0.592637
467,0.878082
468,0.586064
469,0.435623
470,1.016053
471,1.305812
472,1.012753
473,0.437876
474,0.857625
475,0.730581
476,0.582353
477,0.718161
478,0.709271
479,1.133129
480,0.857485
481,0.987538
482,0.567973
483,0.714270
484,0.845945
485,0.418458
486,0.982710
487,0.698482
488,1.114015
489,0.831326
490,0.837868
491,0.958782
492,0.952160
493,0.549871
494,0.273430
495,0.407036
496,1.499888
497,1.228756
498,1.080478
499,0.676602
500,0.403761
501,1.189855
502,1.202942
503,0.535308
504,0.793873
505,0.269712
506,0.392619
507,1.438737
508,1.051203
509,0.525203
510,0.258671
511,0.394902
512,0.272030
513,0.775677
514,0.649246
515,0.646612
516,0.647289
517,0.897587
518,0.760785
519,0.381415
520,0.516109
521,0.641540
522,0.375975
523,1.009934
524,0.376098
525,0.622038
526,1.122216
527,0.874079
528,0.619319
529,0.621354
530,0.619604
531,0.497050
532,0.984227
533,0.730008
534,0.489386
535,0.366764
536,0.487679
537,0.482188
538,0.600476
539,0.730601
540,0.364718
541,0.839420
542,0.601654
543,0.722675
544,0.598335
545,0.479809
546,0.236745
547,1.178619
548,0.471411
549,0.358396
550,0.821355
551,0.465782
552,0.588600
553,0.927315
554,0.697667
555,0.691693
556,0.415406
557,0.413772
558,0.544038
559,0.682362
560,0.541154
561,1.079804
562,0.944057
563,0.941144
564,0.943185
565,0.672774
566,1.070790
567,0.399927
568,0.132845
569,0.776065
570,1.016220
571,1.116891
572,0.855084
573,0.717886
574,0.584908
575,0.823639
576,0.786796
577,0.990558
578,0.432637
579,0.739254
580,0.212121
581,0.417483
582,0.314356
583,0.421464
584,0.933184
585,0.826472
586,0.931197
587,0.516616
588,0.615716
589,0.415468
590,0.510551
591,0.717277
592,0.710584
593,0.405870
594,0.398106
595,0.702244
596,0.297881
597,0.596803
598,0.494298
599,0.496725
600,0.395454
601,0.294718
602,0.591733
603,0.597469
604,0.787489
605,0.492462
606,0.593779
607,0.786593
608,0.590092
609,0.295030
610,0.690421
611,0.888613
612,0.496818
613,0.598864
614,0.697430
615,0.394419
616,0.790009
617,0.797644
618,0.497014
619,1.183428
620,0.592003
621,0.592728
622,0.397518
623,0.689074
624,0.893500
625,0.297619
626,0.494823
627,0.294764
628,0.691478
629,0.294573
630,0.296134
631,0.600005
632,0.492030
633,0.492732
634,0.493999
635,0.596704
636,0.592230
637,0.395867
638,0.497275
639,0.491969
640,0.200082
641,0.702012
642,0.787386
643,0.691905
644,0.296937
645,0.689441
646,0.598045
647,0.296150
648,0.395209
649,0.594305
650,0.794070
651,0.398161
652,0.689624
653,0.788742
654,0.494691
655,0.296063
656,0.691370
657,0.396834
658,0.492602
659,0.590788
660,0.398837
661,0.692841
662,0.397186
663,0.392351
664,0.785974
665,0.495693
666,0.986260
667,0.492576
668,0.691447
669,0.393034
670,0.498988
671,0.296152
672,0.694424
673,0.984603
674,0.397344
675,0.693920
676,0.391165
677,0.789512
678,1.079521
679,0.691334
680,0.393054
681,0.594137
682,0.495430
683,0.592929
684,0.692972
685,0.491284
686,0.793795
687,0.395128
688,0.689165
689,1.078625
690,0.393709
691,0.393630
692,0.395799
693,0.393595
694,0.588762
695,0.689511
696,0.393616
697,0.494108
698,0.000758
699,0.987990
700,0.793678
701,0.494796
702,0.489028
703,0.590853
704,0.295424
705,0.390602
706,0.884621
707,0.984588
708,0.492344
709,0.395208
710,0.296141
711,0.598456
712,0.882830
713,0.296869
714,0.396506
715,0.393636
716,0.690245
717,1.085742
718,0.588756
719,0.884922
720,0.492324
721,0.980724
722,0.201517
723,0.491003
724,0.494421
725,0.694560
726,0.794564
727,0.392170
728,0.789548
729,0.398079
730,0.492518
731,0.494158
732,0.098201
733,0.785435
734,0.493271
735,0.887736
736,0.789784
737,0.882902
738,0.688287
739,0.787160
740,0.491872
741,0.885923
742,0.987594
743,0.687984
744,0.296480
745,0.781422
746,0.392183
747,0.688919
748,0.589743
749,0.784136
750,0.298880
751,0.786295
752,0.598054
753,0.393230
754,0.684016
755,0.588372
756,0.982902
757,0.590076
758,0.394042
759,0.689139
760,0.488335
761,0.492539
762,0.594844
763,0.296760
764,0.589678
765,0.588303
766,0.691258
767,0.687308
768,0.689796
769,0.492339
770,0.590371
771,0.592663
772,0.978396
773,0.785463
774,0.792617
775,0.787709
776,0.490339
777,0.684014
778,0.489469
779,0.391750
780,0.686979
781,0.393775
782,0.981187
783,0.491229
784,0.589539
785,0.195937
786,0.882355
787,0.492456
788,0.295309
789,0.493972
790,0.589652
791,0.392572
792,0.883011
793,0.786667
794,1.079317
795,0.496637
796,0.787034
797,0.489708
798,0.890181
799,0.989958
800,0.882782
801,0.590043
802,0.396782
803,0.492587
804,0.295931
805,0.592986
806,0.392578
807,0.591242
808,0.496301
809,0.392677
810,0.590979
811,0.294045
812,0.391238
813,0.596397
814,0.690005
815,0.688139
816,0.589880
817,0.788615
818,0.687467
819,0.497699
820,0.295242
821,0.592453
822,0.097855
823,0.591579
824,0.595700
825,0.295197
826,0.393759
827,0.393906
828,0.496866
829,0.491283
830,0.883379
831,0.490040
832,0.595443
833,0.393763
834,0.394872
835,0.790425
836,0.589875
837,0.294905
838,0.589815
839,0.696783
840,0.593685
841,0.197934
842,0.688532
843,0.984554
844,0.687200
845,0.295196
846,0.690371
847,0.782299
848,0.882012
849,0.488767
850,0.588681
851,0.295279
852,0.786168
853,0.688239
854,0.792875
855,0.592440
856,0.689828
857,0.200558
858,0.687241
859,0.789827
860,0.588651
861,0.488667
862,0.586010
863,0.299254
864,0.496951
865,0.391525
866,0.789646
867,0.691022
868,0.588663
869,0.685121
870,0.296590
871,0.791430
872,1.179197
873,0.690321
874,0.399417
875,0.296196
876,0.686092
877,0.787225
878,0.395669
879,0.692380
880,0.588687
881,0.296535
882,0.880869
883,0.588587
884,0.398863
885,0.684909
886,0.391511
887,0.492657
888,0.588842
889,0.399507
890,0.787100
891,0.292807
892,0.301690
893,0.196619
894,0.687345
895,0.394045
896,0.687417
897,0.692950
898,0.592842
899,0.491497
900,0.299492
901,0.880733
902,0.488947
903,0.493803
904,0.982083
905,0.490986
906,0.689215
907,0.885964
908,0.202146
909,0.488923
910,0.587588
911,0.588833
912,0.589859
913,0.688862
914,0.196691
915,0.295186
916,0.788395
917,0.399215
918,0.591171
919,0.295411
920,0.492650
921,0.983374
922,0.199221
923,0.496484
924,0.984503
925,0.690270
926,0.393970
927,0.589722
928,0.788402
929,0.687021
930,0.689807
931,0.491365
932,0.295275
933,0.982174
934,0.491388
935,0.685955
936,0.594167
937,0.588811
938,0.199601
939,0.490152
940,0.491374
941,0.586224
942,0.195544
943,0.491428
944,0.588875
945,0.295268
946,0.686192
947,0.693410
948,0.490177
949,0.590036
950,0.390135
951,0.590033
952,0.196684
953,0.490133
954,0.490086
955,0.789692
956,1.076856
957,0.692600
958,0.588425
959,0.396385
960,0.491349
961,0.693381
962,0.693236
963,0.498388
964,0.398121
965,0.497800
966,0.599892
967,0.897470
968,0.298436
969,0.594940
970,0.499419
971,0.499249
972,0.596207
973,0.698624
974,0.200062
975,0.797336
976,0.988910
977,0.402603
978,0.895278
979,0.399381
980,0.495090
981,0.400674
982,0.593805
983,0.499120
984,0.990456
985,0.499610
986,0.790364
987,0.394420
988,0.197590
989,0.298373
990,0.794324
991,0.790841
992,1.090813
993,0.698498
994,0.600023
995,0.596048
996,0.298222
997,0.693348
998,0.298411
999,0.299868
1000,0.600138
1001,0.693714
1002,0.298486
1003,0.594140
1004,0.894273
1005,0.299235
1006,0.497801
1007,0.600645
1008,1.099733
1009,0.298379
1010,0.496717
1011,0.596271
1012,0.700718
1013,0.596407
1014,0.299548
1015,0.495341
1016,0.399583
1017,0.800839
1018,1.097788
1019,1.000657
1020,0.496309
1021,0.801005
1022,0.302444
1023,0.798538
1024,0.998626
1025,0.894319
1026,0.897751
1027,0.695167
1028,0.597764
1029,0.902919
1030,0.698761
1031,0.895443
1032,0.698739
1033,0.401718
1034,0.501869
1035,0.699934
1036,0.702789
1037,0.398555
1038,0.398514
1039,0.697619
1040,0.703943
1041,0.701508
1042,0.498632
1043,0.594274
1044,0.303535
1045,0.597563
1046,0.702067
1047,0.804390
1048,0.898707
1049,0.099442
1050,0.696517
1051,0.899636
1052,0.498628
1053,0.899007
1054,0.899547
1055,0.797762
1056,0.698697
1057,0.503784
1058,0.973256
1059,0.607472
1060,0.850574
1061,0.729643
1062,0.614168
1063,0.974160
1064,0.488130
1065,0.975612
1066,0.486762
1067,0.856071
1068,0.972719
1069,0.365767
1070,0.243630
1071,0.486746
1072,0.731132
1073,1.213283
1074,0.634671
1075,0.626602
1076,0.508402
1077,0.763585
1078,1.002292
1079,1.140742
1080,0.569850
1081,0.864631
1082,0.429915
1083,0.713038
1084,1.590965
1085,1.120101
1086,0.799337
1087,1.593854
1088,1.908548
1089,1.754173
1090,0.325230
1091,1.273264
1092,1.120026
1093,1.592368
1094,0.320223
1095,0.795797
1096,0.802563
1097,0.954985
1098,0.802565
1099,0.795719
1100,0.793906
1101,0.797611
1102,0.804281
1103,0.160429
1104,1.115350
1105,0.797642
1106,1.118842
1107,0.642792
1108,1.431077
1109,0.965409
1110,1.269487
1111,0.637766
1112,1.111831
1113,1.432088
1114,1.108416
1115,0.864801
1116,0.340275
1117,2.037640
1118,1.190377
1119,0.849842
1120,1.541779
1121,0.689018
1122,1.187435
1123,1.701507
1124,1.050692
1125,0.869791
1126,0.705038
1127,1.058948
1128,1.059037
1129,1.595077
1130,1.057166
1131,1.417127
1132,1.244090
1133,1.249401
1134,1.249091
1135,1.422752
1136,0.537055
1137,0.890580
1138,1.071322
1139,0.890584
1140,0.533714
1141,1.429948
1142,1.256768
1143,1.957054
1144,0.719478
1145,0.368923
1146,0.888850
1147,0.719340
1148,1.598114
1149,1.075284
1150,1.257724
1151,0.706381
1152,1.041414
1153,1.052871
1154,1.538522
1155,0.511366
1156,1.475073
1157,1.470057
1158,0.657790
1159,1.307211
1160,0.154830
1161,0.782843
1162,0.622204
1163,0.932132
1164,1.399661
1165,0.622135
1166,1.707252
1167,0.156533
1168,1.086132
1169,1.401405
1170,1.861534
1171,1.089542
1172,1.339247
1173,0.444114
1174,1.926943
1175,0.743509
1176,0.741953
1177,0.889359
1178,0.745367
1179,1.039699
1180,1.339425
1181,1.639701
1182,0.890786
1183,0.743569
1184,0.602293
1185,1.035461
1186,0.444531
1187,1.483134
1188,0.748472
1189,1.337057
1190,1.185566
1191,1.039749
1192,1.188639
1193,0.889076
1194,1.483121
1195,0.448878
1196,0.741937
1197,0.890929
1198,0.000706
1199,1.038156
1200,0.744964
1201,1.032848
1202,1.184419
1203,1.191751
1204,0.445752
1205,0.148035
1206,1.036953
1207,1.041538
1208,0.892507
1209,1.038553
1210,1.188884
1211,0.743560
1212,0.740666
1213,0.445812
1214,0.593339
1215,1.035890
1216,0.892500
1217,0.742079
1218,0.593290
1219,1.631167
1220,0.746888
1221,0.889604
1222,1.487087
1223,1.186044
1224,0.892697
1225,0.746643
1226,0.599195
1227,0.594788
1228,1.337880
1229,1.631203
1230,0.895869
1231,0.594710
1232,1.044130
1233,0.743690
1234,1.187446
1235,1.038655
1236,0.743707
1237,1.038381
1238,0.889587
1239,0.904384
1240,1.346759
1241,0.594708
1242,0.740734
1243,0.594792
1244,1.023454
1245,0.733497
1246,1.030786
1247,1.906429
1248,1.759374
1249,1.469464
1250,0.446756
1251,1.759183
1252,1.024949
1253,0.736460
1254,1.174964
1255,1.029276
1256,1.027848
1257,1.319360
1258,0.883594
1259,1.027842
1260,0.882031
1261,1.319139
1262,0.442009
1263,1.027884
1264,1.025825
1265,1.175031
1266,1.613521
1267,1.470207
1268,0.880619
1269,0.733492
1270,1.326928
1271,1.180401
1272,0.586262
1273,0.880626
1274,1.175797
1275,1.317718
1276,1.467998
1277,1.323645
1278,1.030696
1279,0.880678
1280,0.592178
1281,1.172007
1282,0.883553
1283,0.584849
1284,0.734337
1285,2.061209
1286,1.175092
1287,0.880675
1288,0.734921
1289,0.589345
1290,0.592304
1291,0.878026
1292,0.886537
1293,0.877811
1294,0.883566
1295,1.026314
1296,0.882042
1297,1.026412
1298,0.883525
1299,1.322117
1300,1.026502
1301,1.174945
1302,0.146251
1303,1.027820
1304,1.033020
1305,1.319963
1306,0.439070
1307,1.027222
1308,0.883491
1309,1.329530
1310,0.439867
1311,0.588515
1312,0.733527
1313,1.173561
1314,0.735008
1315,1.173519
1316,1.173607
1317,1.029284
1318,0.734987
1319,0.734980
1320,0.889616
1321,0.736488
1322,1.024940
1323,1.173562
1324,0.152452
1325,1.182309
1326,0.880609
1327,0.736461
1328,0.595163
1329,1.176455
1330,0.146251
1331,1.024912
1332,0.879156
1333,1.086964
1334,1.246871
1335,0.774001
1336,0.928832
1337,0.775109
1338,1.237587
1339,1.082539
1340,0.317056
1341,1.237579
1342,1.247132
1343,1.238129
1344,1.547716
1345,1.392577
1346,1.392498
1347,1.085409
1348,0.930217
1349,0.468178
1350,1.392891
1351,0.775149
1352,0.618314
1353,0.464214
1354,0.624444
1355,0.931795
1356,1.245310
1357,0.781269
1358,0.775035
1359,1.083930
1360,1.082395
1361,1.082614
1362,0.783990
1363,1.082463
1364,1.549840
1365,0.007132
1366,0.773651
1367,0.317641
1368,1.393097
1369,0.620577
1370,0.309568
1371,0.776365
1372,1.236560
1373,0.618439
1374,1.709670
1375,1.399666
1376,0.930259
1377,1.083991
1378,0.936452
1379,1.080939
1380,1.237540
1381,1.700578
1382,0.929565
1383,1.527307
1384,0.614582
1385,1.050643
1386,0.900396
1387,1.141039
1388,0.854700
1389,1.567179
1390,1.280688
1391,0.843943
1392,0.980693
1393,1.115677
1394,1.257720
1395,1.255834
1396,0.838916
1397,0.836823
1398,0.283839
1399,0.565390
1400,0.978425
1401,0.838602
1402,0.721237
1403,0.731498
1404,0.481229
1405,0.722833
1406,1.202175
1407,0.361113
1408,1.204210
1409,0.481786
1410,1.210662
1411,0.967535
1412,1.327136
1413,1.206563
1414,0.601784
1415,0.838273
1416,0.846391
1417,1.327335
1418,0.721211
1419,0.361994
1420,0.968257
1421,0.610784
1422,0.725878
1423,0.962009
1424,0.602918
1425,0.722288
1426,1.203484
1427,1.082448
1428,0.722175
1429,0.481149
1430,0.842849
1431,1.322693
1432,0.841909
1433,0.722093
1434,0.607551
1435,0.719092
1436,0.721877
1437,0.729291
1438,1.083408
1439,0.844856
1440,1.081423
1441,0.601582
1442,0.361270
1443,0.360181
1444,0.722101
1445,1.083971
1446,1.081952
1447,0.607340
1448,1.202565
1449,0.722401
1450,0.843813
1451,0.722078
1452,1.084090
1453,0.967023
1454,1.321090
1455,1.322180
1456,0.719915
1457,0.960261
1458,0.000466
1459,0.963670
1460,0.480827
1461,1.084371
1462,0.962345
1463,0.722126
1464,0.600314
1465,0.963316
1466,0.841699
1467,0.844917
1468,0.845465
1469,1.444855
1470,0.360173
1471,0.481896
1472,0.481964
1473,0.724263
1474,1.443925
1475,1.566283
1476,1.204688
1477,0.845823
1478,0.728022
1479,0.963733
1480,1.081916
1481,0.721141
1482,1.686494
1483,0.722135
1484,0.843837
1485,1.321217
1486,0.960288
1487,1.080863
1488,1.082026
1489,1.081891
1490,0.843793
1491,0.601489
1492,0.842741
1493,0.367125
1494,0.841683
1495,0.840649
1496,0.960270
1497,0.844897
1498,0.361233
1499,0.721084
1500,1.083006
1501,0.722111
1502,0.963405
1503,0.120022
1504,0.960266
1505,0.841718
1506,0.606263
1507,0.843845
1508,0.847574
1509,1.443783
1510,0.482982
1511,1.202019
1512,0.720013
1513,0.722178
1514,0.841733
1515,0.725934
1516,1.324249
1517,0.841705
1518,0.599498
1519,0.600444
1520,0.603609
1521,0.721063
1522,0.721029
1523,0.601013
1524,0.240634
1525,1.442910
1526,0.842782
1527,0.843802
1528,0.965495
1529,0.601467
1530,0.599420
1531,0.481985
1532,0.960235
1533,0.721151
1534,0.960107
1535,1.200442
1536,1.080380
1537,0.723126
1538,0.723234
1539,0.721127
1540,1.323154
1541,0.601459
1542,0.960637
1543,0.722183
1544,1.079906
1545,0.727008
1546,0.842795
1547,1.082976
1548,0.602571
1549,0.960265
1550,0.726676
1551,1.081888
1552,0.603606
1553,0.961342
1554,0.718952
1555,0.479825
1556,0.840710
1557,0.601502
1558,0.721083
1559,1.439620
1560,0.841654
1561,0.719952
1562,0.721527
1563,1.680971
1564,0.482945
1565,0.961346
1566,0.492583
1567,0.844421
1568,0.601582
1569,0.846575
1570,1.446016
1571,0.961280
1572,1.323169
1573,0.723207
1574,0.843876
1575,0.482959
1576,0.600394
1577,0.479778
1578,0.842922
1579,0.484802
1580,0.602538
1581,0.842831
1582,0.362311
1583,1.079875
1584,0.485729
1585,0.849644
1586,0.361300
1587,0.602528
1588,0.963440
1589,0.845929
1590,0.719957
1591,0.724265
1592,1.082054
1593,0.362327
1594,0.960236
1595,0.959232
1596,0.241715
1597,0.724358
1598,0.722125
1599,0.480940
1600,0.361261
1601,0.841001
1602,0.843880
1603,1.203946
1604,0.720391
1605,1.324265
1606,0.242579
1607,1.085949
1608,0.726235
1609,0.601652
1610,0.974146
1611,0.601647
1612,0.484841
1613,0.607402
1614,0.967175
1615,0.961685
1616,0.603293
1617,0.840980
1618,0.721987
1619,0.845802
1620,0.359462
1621,0.601271
1622,0.958795
1623,0.361318
1624,0.967438
1625,1.444175
1626,0.601640
1627,0.124876
1628,0.731918
1629,0.719947
1630,1.319758
1631,0.960620
1632,1.204842
1633,0.963603
1634,0.962641
1635,1.448104
1636,0.841933
1637,0.480076
1638,0.481340
1639,1.083276
1640,0.601643
1641,0.967673
1642,0.962642
1643,0.479460
1644,0.962574
1645,0.841972
1646,0.844262
1647,0.961659
1648,0.841968
1649,0.360353
1650,0.847751
1651,1.808077
1652,0.601630
1653,0.841018
1654,0.841982
1655,1.202997
1656,1.202964
1657,1.321718
1658,0.842041
1659,1.566092
1660,0.604297
1661,0.722342
1662,0.960977
1663,0.842914
1664,0.599830
1665,1.205863
1666,0.724495
1667,0.361344
1668,1.324803
1669,1.323665
1670,0.842921
1671,1.086244
1672,0.602612
1673,0.841347
1674,1.445224
1675,0.963611
1676,0.490857
1677,0.722262
1678,1.567568
1679,1.090233
1680,0.363254
1681,0.385358
1682,0.623941
1683,0.748941
1684,0.751946
1685,0.500591
1686,0.376126
1687,1.123732
1688,0.379134
1689,0.998660
1690,1.000461
1691,0.750889
1692,0.877649
1693,0.626507
1694,1.379119
1695,0.743244
1696,0.992403
1697,0.623383
1698,0.908019
1699,0.453300
1700,0.795943
1701,0.774215
1702,0.552676
1703,0.769857
1704,0.662657
1705,0.658298
1706,0.986831
1707,0.655627
1708,0.876236
1709,0.985970
1710,0.548528
1711,0.766374
1712,0.657426
1713,0.765473
1714,0.547596
1715,0.329745
1716,0.437790
1717,0.880563
1718,0.658271
1719,1.095826
1720,0.655781
1721,0.769154
1722,0.546765
1723,0.439551
1724,0.875314
1725,1.313893
1726,0.551164
1727,0.878768
1728,1.205643
1729,0.877061
1730,0.767431
1731,0.437792
1732,0.438705
1733,0.548475
1734,0.658308
1735,0.985974
1736,0.766401
1737,0.985955
1738,0.438705
1739,0.437750
1740,1.315405
1741,0.877099
1742,0.547618
1743,1.098374
1744,0.657397
1745,0.658321
1746,0.657555
1747,0.877903
1748,0.877104
1749,1.205665
1750,1.097513
1751,0.877072
1752,0.768082
1753,1.318383
1754,0.332382
1755,0.986009
1756,0.548498
1757,0.876183
1758,0.767414
1759,0.659177
1760,0.553656
1761,1.210896
1762,1.425236
1763,0.885837
1764,0.443460
1765,0.437837
1766,0.877968
1767,0.447513
1768,0.988648
1769,0.552386
1770,0.438753
1771,0.769828
1772,0.767146
1773,0.549421
1774,0.995785
1775,0.658288
1776,0.768168
1777,0.988545
1778,0.670584
1779,0.665409
1780,0.660019
1781,0.986832
1782,0.554472
1783,0.771637
1784,1.206510
1785,0.662700
1786,0.768089
1787,0.985980
1788,0.658324
1789,0.878841
1790,0.878728
1791,0.875333
1792,1.100173
1793,1.324164
1794,0.985975
1795,0.768095
1796,1.426057
1797,0.768138
1798,0.657426
1799,0.547652
1800,0.552910
1801,0.658355
1802,1.096017
1803,0.658335
1804,0.658318
1805,0.875626
1806,0.557276
1807,0.443086
1808,0.773167
1809,0.769686
1810,0.656015
1811,1.095422
1812,1.101326
1813,0.767530
1814,0.662875
1815,0.771781
1816,0.766562
1817,0.766566
1818,0.772342
1819,0.767378
1820,0.881575
1821,0.658322
1822,0.437945
1823,0.663491
1824,0.994960
1825,1.096007
1826,1.098945
1827,0.766610
1828,0.438705
1829,0.658289
1830,0.328937
1831,0.547963
1832,0.986953
1833,0.665065
1834,0.655986
1835,0.224258
1836,0.552119
1837,0.988527
1838,0.777717
1839,1.101111
1840,0.328076
1841,0.877375
1842,0.879443
1843,0.658581
1844,0.876385
1845,0.548627
1846,0.768925
1847,0.878632
1848,0.987665
1849,0.438617
1850,0.878233
1851,0.876925
1852,0.553826
1853,0.547237
1854,0.877187
1855,1.099764
1856,0.772262
1857,0.987078
1858,0.659633
1859,0.659249
1860,0.549515
1861,0.658818
1862,0.328771
1863,0.439561
1864,0.548493
1865,0.986575
1866,0.667319
1867,1.096059
1868,0.769674
1869,0.768920
1870,0.768171
1871,0.547760
1872,0.657553
1873,0.439472
