episode,loss
11403,1.186965
11404,1.281607
11405,1.285708
11406,1.380140
11407,1.187690
11408,1.285540
11409,1.281536
11410,1.577285
11411,0.985848
11412,1.577295
11413,0.985876
11414,1.478735
11415,1.577321
11416,1.281855
11417,1.478732
11418,1.281419
11419,1.281508
11420,1.675927
11421,1.084383
11422,0.788673
11423,1.380121
11424,1.186764
11425,1.194788
11426,1.084407
11427,0.985820
11428,0.694028
11429,1.380146
11430,1.380227
11431,1.084237
11432,0.887181
11433,1.478736
11434,1.084644
11435,1.873061
11436,1.186963
11437,0.985847
11438,1.084431
11439,1.281560
11440,1.384060
11441,1.380039
11442,1.092273
11443,1.088099
11444,0.887183
11445,0.891201
11446,1.384146
11447,1.084411
11448,1.778412
11449,1.285432
11450,1.281371
11451,1.182789
11452,1.478688
11453,0.985822
11454,1.281691
11455,1.088350
11456,1.873042
11457,0.985800
11458,0.985822
11459,1.084093
11460,1.084363
11461,1.577369
11462,0.985742
11463,0.985800
11464,1.182954
11465,0.985442
11466,1.679655
11467,1.285502
11468,1.971642
11469,0.887218
11470,1.182569
11471,0.887777
11472,1.478755
11473,0.788624
11474,1.380289
11475,1.285602
11476,1.285559
11477,1.183050
11478,0.985851
11479,0.891571
11480,1.379906
11481,1.478756
11482,1.478738
11483,0.989820
11484,1.084110
11485,1.774521
11486,1.285215
11487,1.285234
11488,1.379836
11489,1.675561
11490,1.478802
11491,0.985804
11492,1.388081
11493,1.285562
11494,0.887262
11495,1.380122
11496,0.788648
11497,1.281151
11498,1.774005
11499,0.796584
11500,1.478713
11501,0.788634
11502,1.479076
11503,1.285555
11504,1.479257
11505,1.182976
11506,1.282133
11507,1.088347
11508,0.986336
11509,1.084369
11510,1.971600
11511,1.478715
11512,0.792618
11513,1.478666
11514,1.478758
11515,0.887242
11516,1.281605
11517,0.887261
11518,1.285552
11519,0.985871
11520,1.084410
11521,1.182953
11522,0.887212
11523,1.084432
11524,1.084388
11525,0.595464
11526,1.380149
11527,0.788673
11528,1.482632
11529,1.084408
11530,1.281490
11531,0.989767
11532,0.985797
11533,0.887260
11534,1.478805
11535,0.989813
11536,1.183045
11537,1.380114
11538,1.478804
11539,2.070325
11540,1.774643
11541,1.478803
11542,1.182897
11543,1.187217
11544,0.887282
11545,1.380217
11546,1.183048
11547,0.891225
11548,1.096287
11549,1.380307
11550,1.084622
11551,0.796588
11552,1.281648
11553,1.281630
11554,1.084522
11555,1.285575
11556,1.873133
11557,1.186802
11558,1.975680
11559,1.281631
11560,1.577394
11561,1.675979
11562,1.281631
11563,0.591526
11564,1.281631
11565,1.581336
11566,0.792641
11567,1.281634
11568,0.796587
11569,0.792644
11570,1.380218
11571,1.281421
11572,1.084457
11573,1.281629
11574,1.380218
11575,1.084456
11576,1.281632
11577,0.985871
11578,0.989815
11579,1.380220
11580,1.186987
11581,1.478860
11582,1.577391
11583,1.183041
11584,0.985872
11585,1.384168
11586,1.778507
11587,1.088402
11588,1.186988
11589,1.281634
11590,1.084457
11591,0.887283
11592,1.088400
11593,0.887281
11594,1.675979
11595,1.084458
11596,0.792640
11597,1.478805
11598,1.877095
11599,0.985871
11600,1.478803
11601,1.183040
11602,1.581335
11603,1.577392
11604,1.183044
11605,0.788698
11606,1.384160
11607,0.985871
11608,0.895170
11609,0.788697
11610,0.792641
11611,0.690110
11612,0.887280
11613,1.285574
11614,0.788696
11615,0.697995
11616,0.788696
11617,1.084459
11618,1.577631
11619,1.281619
11620,0.690108
11621,1.380129
11622,0.788697
11623,1.084333
11624,1.478525
11625,1.478834
11626,1.482756
11627,1.478805
11628,1.486690
11629,1.084472
11630,1.281635
11631,1.873149
11632,0.985869
11633,1.384166
11634,1.281632
11635,1.971740
11636,0.887313
11637,1.088413
11638,1.285578
11639,1.380214
11640,1.092343
11641,1.384162
11642,1.281097
11643,1.679921
11644,1.183042
11645,1.679833
11646,1.577920
11647,1.183045
11648,1.577850
11649,1.577386
11650,1.478811
11651,1.084516
11652,0.887283
11653,1.285582
11654,1.384160
11655,1.281626
11656,1.679991
11657,1.380220
11658,1.088403
11659,1.281615
11660,1.281630
11661,1.679906
11662,1.187106
11663,0.985866
11664,1.675987
11665,0.989814
11666,1.084454
11667,1.380504
11668,1.581218
11669,1.084353
11670,1.281522
11671,1.088403
11672,1.281632
11673,0.891225
11674,1.088397
11675,1.774567
11676,1.380215
11677,1.380020
11678,1.183039
11679,1.285571
11680,1.482749
11681,1.084711
11682,0.985863
11683,0.895170
11684,1.379982
11685,0.694052
11686,0.887282
11687,1.092290
11688,1.297350
11689,1.577390
11690,0.985867
11691,1.478798
11692,0.492660
11693,1.675974
11694,1.872852
11695,1.872829
11696,1.190929
11697,1.380610
11698,1.281631
11699,1.577786
11700,1.872368
11701,1.478802
11702,0.886869
11703,1.183038
11704,1.183061
11705,2.267958
11706,1.774563
11707,1.084916
11708,0.690110
11709,1.190491
11710,0.890794
11711,1.281639
11712,1.483198
11713,1.084904
11714,0.891226
11715,1.388095
11716,1.084044
11717,0.690109
11718,1.584992
11719,1.183043
11720,0.788149
11721,1.187117
11722,0.788696
11723,1.187182
11724,0.986274
11725,1.281866
11726,1.183051
11727,1.282009
11728,1.183212
11729,0.591525
11730,1.479234
11731,2.071101
11732,0.788963
11733,1.183049
11734,1.084461
11735,1.478670
11736,1.380441
11737,1.478731
11738,1.380215
11739,0.891227
11740,0.891222
11741,1.186981
11742,0.887282
11743,1.285573
11744,1.186991
11745,1.380221
11746,0.887466
11747,1.581322
11748,1.581470
11749,0.694046
11750,1.380269
11751,1.281636
11752,1.186987
11753,1.581324
11754,0.985862
11755,1.380209
11756,1.873153
11757,1.577551
11758,1.380273
11759,1.577389
11760,1.577383
11761,1.084437
11762,0.985863
11763,2.070313
11764,1.084457
11765,1.285564
11766,1.084446
11767,0.788700
11768,0.591521
11769,1.183037
11770,1.482733
11771,1.581329
11772,1.183029
11773,1.675963
11774,1.281629
11775,1.281629
11776,1.675977
11777,2.168919
11778,0.788692
11779,1.380215
11780,1.285559
11781,1.281629
11782,1.084452
11783,0.891226
11784,1.289512
11785,1.183023
11786,1.971740
11787,1.281632
11788,1.092333
11789,1.581330
11790,1.183042
11791,1.675968
11792,1.183037
11793,1.384146
11794,1.675981
11795,0.985871
11796,1.482750
11797,1.384163
11798,1.675973
11799,1.183041
11800,1.478796
11801,1.679920
11802,1.778505
11803,1.084455
11804,1.186977
11805,1.380218
11806,1.380217
11807,1.778509
11808,1.183046
11809,1.380215
11810,0.887282
11811,0.694052
11812,1.183044
11813,0.985870
11814,1.774567
11815,1.380217
11816,1.183043
11817,0.792639
11818,0.989813
11819,1.084458
11820,0.792640
11821,1.281634
11822,0.895152
11823,0.887284
11824,1.281630
11825,0.690110
11826,1.186961
11827,1.183043
11828,0.985870
11829,1.183044
11830,1.675978
11831,1.281631
11832,1.084457
11833,1.384163
11834,1.183044
11835,1.183045
11836,1.281625
11837,0.989811
11838,1.281632
11839,0.690105
11840,1.577448
11841,0.985870
11842,0.690107
11843,1.380172
11844,0.887278
11845,1.380087
11846,1.281767
11847,1.186983
11848,1.084456
11849,1.975760
11850,1.478882
11851,1.478802
11852,1.183043
11853,0.792638
11854,0.985868
11855,0.985869
11856,0.887284
11857,1.380214
11858,1.873149
11859,1.478820
11860,1.281623
11861,1.285590
11862,0.985867
11863,1.478805
11864,1.675968
11865,1.384160
11866,1.084458
11867,0.694051
11868,1.778504
11869,0.985867
11870,1.873152
11871,1.186984
11872,0.690106
11873,1.873148
11874,1.971743
11875,0.792637
11876,0.985868
11877,1.577391
11878,1.186986
11879,1.478802
11880,1.183044
11881,1.084456
11882,1.183040
11883,1.281630
11884,0.891226
11885,1.384153
11886,0.989813
11887,1.774562
11888,1.084455
11889,1.482747
11890,0.788692
11891,1.971738
11892,1.281625
11893,0.887281
11894,1.384152
11895,1.186984
11896,0.985868
11897,1.289506
11898,1.971727
11899,1.380214
11900,1.675973
11901,1.088403
11902,0.887277
11903,0.887275
11904,1.281624
11905,1.971726
11906,1.971734
11907,1.384157
11908,1.774561
11909,1.088385
11910,1.088388
11911,1.675960
11912,1.281631
11913,1.380213
11914,1.380207
11915,1.380217
11916,0.989807
11917,1.380209
11918,1.577381
11919,0.788688
11920,1.088394
11921,0.989809
11922,1.380213
11923,0.989804
11924,1.183035
11925,1.281629
11926,1.183040
11927,0.985869
11928,1.281627
11929,1.084455
11930,1.084456
11931,1.380213
11932,1.384164
11933,1.088399
11934,1.281629
11935,1.183042
11936,0.690108
11937,1.285571
11938,1.285572
11939,1.183037
11940,1.384152
11941,1.285570
11942,1.084444
11943,0.891211
11944,0.895142
11945,0.887257
11946,1.084378
11947,1.577357
11948,1.478793
11949,0.887269
11950,1.183177
11951,1.486666
11952,1.679888
11953,1.281614
11954,0.792623
11955,1.183158
11956,1.092300
11957,0.989773
11958,0.792623
11959,1.380167
11960,1.388016
11961,1.478727
11962,0.985853
11963,1.380190
11964,0.985764
11965,1.778487
11966,0.989809
11967,1.774538
11968,1.478788
11969,1.482719
11970,1.084644
11971,1.183015
11972,1.285555
11973,1.379999
11974,1.384148
11975,0.985651
11976,1.380208
11977,1.183010
11978,1.380212
11979,1.380452
11980,1.285548
11981,1.281619
11982,1.479048
11983,1.183018
11984,1.285556
11985,1.380184
11986,1.088386
11987,1.478762
11988,1.774533
11989,1.380214
11990,1.183036
11991,1.186977
11992,1.186960
11993,1.186968
11994,0.796580
11995,1.478780
11996,1.088392
11997,1.873174
11998,0.887338
11999,0.690108
12000,1.088396
12001,0.985865
12002,1.281625
12003,0.788695
12004,1.088398
12005,0.788694
12006,1.183040
12007,1.380209
12008,1.577389
12009,1.380214
12010,1.478801
12011,1.183041
12012,2.070320
12013,1.478785
12014,1.186987
12015,1.281629
12016,0.989810
12017,0.985855
12018,1.186965
12019,1.186965
12020,1.482704
12021,1.380154
12022,1.084446
12023,1.577254
12024,1.478762
12025,1.581304
12026,1.486682
12027,1.084403
12028,1.577360
12029,0.985857
12030,1.478782
12031,1.379939
12032,1.088367
12033,0.985540
12034,1.084448
12035,1.478782
12036,1.478779
12037,0.989794
12038,0.887280
12039,1.482624
12040,1.285530
12041,1.577325
12042,0.895149
12043,1.384145
12044,1.486671
12045,0.985828
12046,0.492922
12047,1.873074
12048,1.084420
12049,1.285547
12050,0.690085
12051,0.789083
12052,0.891215
12053,0.990152
12054,1.380173
12055,0.891212
12056,1.679892
12057,1.084443
12058,1.281803
12059,1.581264
12060,0.792618
12061,0.591509
12062,1.380194
12063,1.182991
12064,1.675936
12065,1.380217
12066,1.774558
12067,1.088395
12068,0.792639
12069,0.690109
12070,1.380216
12071,1.183041
12072,0.993756
12073,1.679918
12074,0.887282
12075,1.380214
12076,0.985869
12077,1.285568
12078,1.577383
12079,1.092343
12080,1.675975
12081,1.088398
12082,1.084453
12083,1.478806
12084,1.281620
12085,1.774564
12086,1.183041
12087,0.788689
12088,0.690109
12089,1.285562
12090,1.581338
12091,1.577376
12092,1.186989
12093,0.985862
12094,0.599411
12095,0.887280
12096,1.971735
12097,1.186978
12098,1.478786
12099,1.183037
12100,1.778492
12101,1.577385
12102,1.084453
12103,1.088396
12104,1.186990
12105,1.675977
12106,1.683870
12107,1.380209
12108,1.289513
12109,1.088401
12110,1.084451
12111,1.577386
12112,1.774558
12113,1.186981
12114,1.084456
12115,1.384152
12116,1.285564
12117,1.486693
12118,0.985867
12119,1.577384
12120,1.084448
12121,1.186977
12122,0.887273
12123,1.778504
12124,1.380219
12125,0.891218
12126,1.186978
12127,1.092344
12128,1.084448
12129,0.985865
12130,0.891221
12131,0.690106
12132,0.792627
12133,0.985866
12134,1.281622
12135,0.887281
12136,1.084454
12137,0.788697
12138,1.774564
12139,1.281631
12140,1.482741
12141,0.895166
12142,1.774558
12143,1.877094
12144,1.084456
12145,1.084453
12146,1.285569
12147,1.186978
12148,0.788694
12149,1.084454
12150,1.281628
12151,1.675977
12152,1.482738
12153,0.891210
12154,1.384144
12155,1.084455
12156,1.084467
12157,1.183022
12158,1.774561
12159,0.788692
12160,1.285567
12161,1.183039
12162,1.186973
12163,0.891223
12164,1.190919
12165,1.183026
12166,1.380203
12167,1.186982
12168,0.993758
12169,0.800527
12170,0.985863
12171,0.899107
12172,1.190931
12173,1.581281
12174,1.380209
12175,0.788697
12176,1.088380
12177,1.183019
12178,1.577338
12179,0.887274
12180,1.577370
12181,0.788665
12182,1.482701
12183,0.788687
12184,1.873110
12185,0.887264
12186,1.380189
12187,1.384120
12188,0.788686
12189,1.679899
12190,1.183023
12191,1.183004
12192,1.380168
12193,1.478751
12194,1.183001
12195,0.690096
12196,1.285561
12197,1.478776
12198,1.577382
12199,0.887243
12200,1.183018
12201,1.384135
12202,0.492909
12203,1.380190
12204,1.084406
12205,1.183029
12206,1.577343
12207,1.675967
12208,1.285560
12209,1.675931
12210,1.281592
12211,0.891228
12212,1.384114
12213,1.281601
12214,1.675928
12215,0.989811
12216,1.380205
12217,0.989799
12218,0.887269
12219,0.985867
12220,1.092291
12221,1.281614
12222,1.281617
12223,1.084420
12224,1.183043
12225,1.581281
12226,0.989786
12227,1.774550
12228,1.384132
12229,0.989785
12230,1.675910
12231,1.285565
12232,0.887255
12233,0.887256
12234,0.690106
12235,1.380206
12236,0.792611
12237,0.891199
12238,1.084415
12239,1.281595
12240,1.478748
12241,1.581291
12242,1.190900
12243,1.183031
12244,1.285537
12245,1.478766
12246,1.194843
12247,1.084417
12248,1.281582
12249,0.887262
12250,1.380190
12251,0.985834
12252,1.478794
12253,0.591512
12254,1.380194
12255,1.281616
12256,1.774538
12257,1.675943
12258,1.281616
12259,0.887247
12260,1.478792
12261,0.985859
12262,0.690106
12263,1.281606
12264,1.873167
12265,1.084458
12266,1.183020
12267,1.683867
12268,1.281617
12269,1.183028
12270,1.384102
12271,1.285563
12272,0.985881
12273,1.774529
12274,1.478768
12275,1.384147
12276,1.877048
12277,0.887236
12278,1.380188
12279,1.084430
12280,1.971686
12281,0.887271
12282,1.281604
12283,1.577353
12284,1.183041
12285,1.675921
12286,1.478764
12287,1.380204
12288,1.774525
12289,1.084430
12290,1.380207
12291,1.281658
12292,1.877146
12293,1.478712
12294,1.183041
12295,1.183006
12296,0.989811
12297,1.577324
12298,1.380190
12299,0.788682
12300,1.190906
12301,1.380214
12302,1.873155
12303,0.887285
12304,1.577390
12305,0.887283
12306,0.989810
12307,1.482740
12308,1.774482
12309,0.788697
12310,0.985868
12311,1.577386
12312,1.577525
12313,1.380221
12314,1.084457
12315,0.985869
12316,1.186989
12317,1.183047
12318,1.482746
12319,1.281627
12320,1.281629
12321,1.380214
12322,1.092439
12323,0.788698
12324,0.985871
12325,1.281630
12326,1.183035
12327,1.380193
12328,1.183041
12329,1.380183
12330,1.577354
12331,1.478755
12332,0.788672
12333,1.183043
12334,1.478767
12335,1.281633
12336,1.088387
12337,1.084421
12338,0.891212
12339,1.088363
12340,1.088397
12341,1.281592
12342,0.985811
12343,1.577352
12344,1.478818
12345,1.088377
12346,1.577340
12347,1.380189
12348,1.281620
12349,1.577309
12350,1.971649
12351,1.084467
12352,1.478786
12353,1.675958
12354,1.084445
12355,1.182993
12356,0.989787
12357,0.891195
12358,1.581336
12359,1.971657
12360,1.873147
12361,1.675956
12362,1.084429
12363,0.985859
12364,1.285557
12365,1.482742
12366,1.186970
12367,0.891213
12368,1.388092
12369,1.774520
12370,1.281627
12371,1.281577
12372,1.285584
12373,1.186934
12374,1.482705
12375,1.183042
12376,1.190945
12377,1.380187
12378,1.183018
12379,1.873088
12380,1.482712
12381,1.873100
12382,1.971720
12383,1.380171
12384,0.887263
12385,1.482689
12386,0.887282
12387,1.778486
12388,0.993748
12389,0.985843
12390,1.088385
12391,1.675982
12392,1.084431
12393,1.675968
12394,1.478780
12395,1.285539
12396,1.088385
12397,1.577363
12398,1.774562
12399,1.281564
12400,0.985831
12401,0.694034
12402,1.183021
12403,1.577372
12404,0.690072
12405,0.985838
12406,0.891168
12407,0.694054
12408,1.675944
12409,1.482724
12410,0.887280
12411,1.281590
12412,0.792615
12413,1.186950
12414,1.186967
12415,1.577373
12416,1.778530
12417,1.084400
12418,0.887262
12419,1.388048
12420,1.384086
12421,1.182988
12422,1.285539
12423,1.478766
12424,1.190890
12425,1.774473
12426,0.985851
12427,1.679857
12428,1.873153
12429,1.088273
12430,1.482748
12431,1.675776
12432,0.985868
12433,1.186988
12434,1.084456
12435,1.281630
12436,0.890858
12437,1.379818
12438,1.281629
12439,1.084457
12440,1.576889
12441,1.380216
12442,1.380216
12443,1.289516
12444,1.186366
12445,1.084455
12446,1.380214
12447,1.478802
12448,0.985868
12449,1.380216
12450,0.989811
12451,0.887282
12452,1.285575
12453,1.085196
12454,1.380209
12455,1.183041
12456,0.690105
12457,1.478803
12458,1.380216
12459,1.777862
12460,1.282268
12461,1.379591
12462,0.986485
12463,1.183044
12464,1.676554
12465,1.482755
12466,1.384158
12467,1.088394
12468,1.577400
12469,1.084453
12470,0.887283
12471,1.281220
12472,1.577393
12473,1.088399
12474,0.985866
12475,1.190567
12476,1.577027
12477,1.478808
12478,1.577387
12479,2.168906
12480,0.690109
12481,1.380209
12482,0.591520
12483,1.084063
12484,1.084453
12485,1.088805
12486,1.281222
12487,0.690111
12488,1.380213
12489,0.985868
12490,1.478793
12491,0.985868
12492,1.088401
12493,0.690105
12494,1.183042
12495,0.788695
12496,1.183043
12497,1.577385
12498,1.186983
12499,1.281626
12500,1.281625
12501,1.482740
12502,1.281263
12503,0.788691
12504,1.281628
12505,1.577379
12506,1.281629
12507,1.478798
12508,1.084452
12509,1.478799
12510,1.285573
12511,1.084450
12512,1.581337
12513,1.483076
12514,1.581327
12515,0.985861
12516,0.690104
12517,0.887278
12518,1.774559
12519,0.492935
12520,0.985864
12521,1.577387
12522,0.989808
12523,1.384362
12524,1.084264
12525,0.887276
12526,1.183212
12527,1.183039
12528,1.183038
12529,0.694050
12530,1.388105
12531,1.774567
12532,1.183041
12533,1.190930
12534,1.577461
12535,1.380215
12536,1.088400
12537,1.482744
12538,1.380217
12539,1.281627
12540,1.675979
12541,0.788695
12542,0.792637
12543,1.873154
12544,1.285569
12545,0.985868
12546,1.482744
12547,0.899113
12548,1.092341
12549,1.675975
12550,1.380211
12551,0.891227
12552,1.388107
12553,0.788691
12554,1.096282
12555,1.183035
12556,1.873198
12557,0.690108
12558,1.384157
12559,1.281624
12560,1.186982
12561,2.070324
12562,1.183037
12563,1.774559
12564,1.478803
12565,1.084453
12566,1.186977
12567,0.887291
12568,0.891223
12569,0.989808
12570,1.384156
12571,1.675973
12572,1.182976
12573,0.887203
12574,1.380212
12575,0.690107
12576,0.887285
12577,1.384061
12578,1.084453
12579,1.379722
12580,0.788693
12581,1.577387
12582,0.697996
12583,0.694052
12584,1.384160
12585,0.985868
12586,0.887283
12587,0.989824
12588,1.281116
12589,1.088401
12590,1.281634
12591,1.774565
12592,1.581338
12593,1.679917
12594,1.285578
12595,1.088398
12596,1.577404
12597,1.384162
12598,1.285575
12599,1.281626
12600,1.478228
12601,0.591456
12602,0.591455
12603,1.281627
12604,1.478272
12605,1.876895
12606,1.380161
12607,1.683730
12608,1.675945
12609,1.281566
12610,1.182975
12611,0.985220
12612,1.380078
12613,1.873088
12614,1.380182
12615,1.478726
12616,0.788663
12617,1.281555
12618,0.985770
12619,1.577332
12620,0.887208
12621,1.084387
12622,1.183051
12623,0.595396
12624,0.591488
12625,1.379688
12626,1.084416
12627,1.774499
12628,0.887211
12629,1.183002
12630,1.088340
12631,1.872644
12632,1.084386
12633,0.899073
12634,1.084390
12635,1.084420
12636,1.183005
12637,1.182973
12638,1.289425
12639,1.577316
12640,1.183031
12641,0.989499
12642,1.380019
12643,1.675809
12644,1.285953
12645,1.383996
12646,1.084187
12647,0.985891
12648,1.182973
12649,1.286061
12650,0.985953
12651,1.482167
12652,1.380080
12653,1.384306
12654,1.285079
12655,0.985735
12656,1.084320
12657,0.985803
12658,0.985960
12659,1.289477
12660,1.183027
12661,0.891187
12662,1.577298
12663,0.492905
12664,0.895136
12665,0.985873
12666,1.380122
12667,0.887217
12668,1.380119
12669,1.577260
12670,0.788698
12671,1.084391
12672,1.380183
12673,1.384123
12674,0.887245
12675,1.478635
12676,1.281804
12677,1.482644
12678,1.577113
12679,1.971857
12680,0.792488
12681,0.985796
12682,1.482642
12683,1.679918
12684,1.581359
12685,1.479050
12686,1.285535
12687,1.084417
12688,1.577291
12689,1.182964
12690,1.285531
12691,0.792535
12692,1.281550
12693,1.281592
12694,1.092240
12695,1.281426
12696,0.788656
12697,1.380187
12698,1.577282
12699,1.285181
12700,1.380105
12701,1.186885
12702,1.585246
12703,1.084414
12704,0.887209
12705,2.168521
12706,1.084420
12707,0.690005
12708,1.581213
12709,1.380147
12710,1.285441
12711,1.675544
12712,0.985836
12713,1.478788
12714,1.084082
12715,1.186889
12716,1.675572
12717,1.380187
12718,0.985730
12719,1.183011
12720,1.084391
12721,1.084466
12722,1.084462
12723,1.281556
12724,1.087881
12725,1.971663
12726,1.478648
12727,0.887281
12728,0.591491
12729,1.182984
12730,0.891167
12731,1.379691
12732,0.792606
12733,0.887180
12734,0.887186
12735,1.388000
12736,1.778442
12737,1.577220
12738,1.084357
12739,1.281564
12740,0.788627
12741,1.380144
12742,1.084433
12743,1.482681
12744,1.478747
12745,0.887250
12746,1.092279
12747,1.084421
12748,0.887181
12749,0.985776
12750,1.187109
12751,1.289486
12752,1.285575
12753,1.088403
12754,1.281531
12755,1.580856
12756,0.788667
12757,1.971737
12758,0.887220
12759,1.577333
12760,1.183010
12761,1.285182
12762,1.774431
12763,1.088333
12764,1.186882
12765,1.576988
12766,1.281503
12767,1.577262
12768,0.887219
12769,1.084392
12770,1.289385
12771,1.380085
12772,1.285443
12773,1.084359
12774,1.281639
12775,0.891163
12776,1.380151
12777,0.887284
12778,1.774365
12779,1.380257
12780,1.092142
12781,0.887288
12782,0.887255
12783,1.478770
12784,0.887220
12785,0.690048
12786,1.380086
12787,0.985868
12788,1.577257
12789,0.887219
12790,1.478670
12791,0.985776
12792,1.478741
12793,1.482584
12794,0.985841
12795,0.887216
12796,0.891194
12797,1.285464
12798,1.675881
12799,1.384126
12800,1.482465
12801,1.478657
12802,1.478706
12803,1.084409
12804,0.500773
12805,1.285525
12806,1.281477
12807,1.482596
12808,1.577389
12809,0.985666
12810,1.187104
12811,2.070178
12812,1.186833
12813,1.182883
12814,1.084353
12815,1.285135
12816,1.084304
12817,1.281429
12818,0.985767
12819,1.186885
12820,1.380069
12821,0.690013
12822,1.675917
12823,1.478582
12824,1.281485
12825,0.985771
12826,1.675730
12827,1.577344
12828,0.985668
12829,1.182895
12830,1.281583
12831,1.478606
12832,0.689915
12833,1.281582
12834,1.281429
12835,1.478807
12836,1.088405
12837,1.281633
12838,1.084460
12839,1.778505
12840,1.675982
12841,1.577389
12842,0.985868
12843,0.985872
12844,1.577390
12845,1.088401
12846,1.577390
12847,1.186986
12848,1.293465
12849,1.478805
12850,1.774746
12851,0.788697
12852,1.183045
12853,1.183046
12854,0.690010
12855,1.186985
12856,1.088401
12857,1.281502
12858,2.070125
12859,0.788699
12860,1.387848
12861,1.872846
12862,1.577338
12863,1.478548
12864,1.088305
12865,1.281526
12866,0.788698
12867,1.577293
12868,0.591422
12869,0.595416
12870,1.182838
12871,1.581083
12872,0.788644
12873,1.281626
12874,0.989761
12875,1.380013
12876,1.285370
12877,1.379912
12878,1.478758
12879,0.591520
12880,1.084356
12881,1.577291
12882,0.694047
12883,1.092342
12884,1.182992
12885,0.591420
12886,1.380120
12887,0.788697
12888,1.183040
12889,1.281624
12890,0.985870
12891,1.088401
12892,2.168914
12893,1.084452
12894,1.384009
12895,1.281633
12896,1.675975
12897,1.281625
12898,1.380211
12899,1.285575
12900,1.281630
12901,0.788693
12902,1.281531
12903,1.183045
12904,1.183041
12905,1.281631
12906,0.985872
12907,1.285565
12908,1.679911
12909,0.792638
12910,1.084457
12911,1.281535
12912,1.380217
12913,1.088398
12914,1.482748
12915,1.183043
12916,0.492934
12917,0.887280
12918,0.690107
12919,1.183043
12920,1.482730
12921,1.281630
12922,1.388101
12923,1.482745
12924,0.887282
12925,1.380216
12926,0.887280
12927,1.482740
12928,0.887283
12929,1.186984
12930,1.281631
12931,1.186990
12932,1.183040
12933,0.887285
12934,1.384152
12935,1.084456
12936,0.887282
12937,1.084455
12938,0.891226
12939,0.989808
12940,1.683861
12941,0.989794
12942,0.690105
12943,1.084463
12944,1.380220
12945,1.186957
12946,0.690106
12947,0.690097
12948,1.577387
12949,0.788698
12950,1.380206
12951,1.380182
12952,1.183014
12953,1.577292
12954,0.985869
12955,1.281621
12956,1.183023
12957,1.183023
12958,0.989803
12959,0.788695
12960,1.281619
12961,1.281607
12962,1.186960
12963,0.985874
12964,1.084607
12965,0.989815
12966,1.380207
12967,1.084444
12968,0.788660
12969,1.183015
12970,0.895070
12971,0.796574
12972,0.887256
12973,1.281639
12974,1.873371
12975,1.088398
12976,1.380214
12977,1.778740
12978,1.183043
12979,1.088610
12980,0.990169
12981,1.281456
12982,1.482748
12983,1.577446
12984,1.380181
12985,1.285524
12986,0.690112
12987,1.183023
12988,1.281622
12989,1.183023
12990,1.183006
12991,1.183034
12992,1.675941
12993,1.577359
12994,1.679921
12995,0.989801
12996,1.482717
12997,1.084447
12998,1.478775
12999,1.384134
13000,1.281620
13001,1.774544
13002,1.183042
13003,1.675924
13004,0.985844
13005,0.887255
13006,1.478779
13007,1.281575
13008,1.084456
13009,1.183028
13010,1.281618
13011,1.084430
13012,1.281602
13013,1.084402
13014,1.281575
13015,1.084430
13016,1.084441
13017,1.183031
13018,1.281617
13019,1.183009
13020,1.380190
13021,1.486636
13022,1.182986
13023,0.985872
13024,1.281578
13025,0.788791
13026,1.687703
13027,0.792642
13028,1.281633
13029,0.993758
13030,1.380219
13031,0.887061
13032,1.380218
13033,1.084458
13034,0.985871
13035,1.281631
13036,1.183046
13037,1.285576
13038,0.792640
13039,1.187001
13040,0.788700
13041,0.887300
13042,1.182675
13043,1.084463
13044,0.891628
13045,0.788698
13046,0.591523
13047,1.380219
13048,0.985869
13049,0.989822
13050,1.281633
13051,0.694053
13052,1.187279
13053,1.183310
13054,1.384163
13055,0.985868
13056,0.895169
13057,1.182941
13058,0.985871
13059,1.679847
13060,1.183041
13061,0.887203
13062,1.380214
13063,0.989812
13064,1.281631
13065,0.694053
13066,1.183046
13067,1.281632
13068,0.890909
13069,0.989809
13070,0.985867
13071,0.792641
13072,1.478545
13073,0.993763
13074,0.985874
13075,1.183043
13076,0.985868
13077,1.083719
13078,1.380217
13079,0.792640
13080,0.887283
13081,0.989812
13082,1.183551
13083,0.989825
13084,1.482750
13085,0.792654
13086,1.092343
13087,1.972265
13088,1.478326
13089,1.083982
13090,1.183062
13091,1.675032
13092,1.380220
13093,1.281630
13094,1.774565
13095,0.887282
13096,1.581337
13097,1.482178
13098,2.070344
13099,1.486692
13100,1.083866
13101,0.792662
13102,1.088402
13103,0.792000
13104,0.985881
13105,1.478803
13106,1.183045
13107,1.281638
13108,1.675289
13109,0.591521
13110,1.380218
13111,0.891242
13112,1.088403
13113,1.085193
13114,1.380226
13115,1.183056
13116,1.680614
13117,1.190933
13118,0.985869
13119,1.479437
13120,1.083900
13121,1.478807
13122,1.281627
13123,1.479336
13124,1.383687
13125,1.084949
13126,1.478809
13127,1.379799
13128,1.084455
13129,1.281633
13130,0.986269
13131,1.379862
13132,1.088402
13133,0.591526
13134,1.482747
13135,1.478801
13136,1.084458
13137,1.384161
13138,0.985874
13139,1.281368
13140,0.887284
13141,1.577393
13142,1.478811
13143,1.774564
13144,1.186737
13145,0.591525
13146,1.486690
13147,1.183041
13148,1.478804
13149,1.186988
13150,1.088401
13151,1.380493
