episode,loss
233,-0.348667
234,-0.074526
235,0.184566
236,0.267659
237,0.242619
238,-0.215195
239,-0.120880
240,-0.457412
241,-0.303241
242,-0.126529
243,0.179919
244,-0.328922
245,-0.260676
246,-0.221035
247,-0.213829
248,-0.390321
249,0.329267
250,-0.182574
251,-0.160498
252,-0.319889
253,-0.205582
254,0.086040
255,-0.275666
256,0.214503
257,-0.337721
258,-0.438304
259,-0.043758
260,-0.324052
261,0.137133
262,0.296828
263,0.240112
264,-0.460664
265,0.370936
266,-0.177761
267,-0.237244
268,0.122505
269,-0.255360
270,0.300747
271,0.214265
272,0.262256
273,-0.367667
274,-0.271360
275,0.322830
276,-0.230847
277,-0.239905
278,-0.075010
279,-0.311722
280,0.334279
281,0.258639
282,-0.311472
283,0.139468
284,0.361922
285,0.221926
286,0.136620
287,-0.183307
288,-0.468088
289,-0.241662
290,0.228111
291,0.278834
292,0.343306
293,-0.293347
294,0.265527
295,-0.192421
296,-0.144156
297,0.128616
298,0.344804
299,0.198090
300,-0.200196
301,-0.254628
302,-0.254243
303,-0.303585
304,0.275029
305,-0.452996
306,0.279777
307,0.234711
308,0.180663
309,0.230588
310,0.215044
311,0.412319
312,0.035108
313,-0.196012
314,0.499393
315,-0.392015
316,-0.296409
317,-0.179912
318,-0.180445
319,0.300906
320,-0.043150
321,0.190088
322,-0.223323
323,-0.391005
324,0.339473
325,0.426560
326,0.145784
327,-0.183109
328,0.173553
329,-0.218092
330,-0.039371
331,0.249114
332,-0.234066
333,0.175954
334,-0.115917
335,-0.257509
336,0.302463
337,0.099438
338,0.295637
339,-0.331727
340,-0.309480
341,0.402584
342,-0.240552
343,-0.314682
344,0.351133
345,0.232535
346,-0.159427
347,0.217550
348,-0.160053
349,-0.252708
350,0.362037
351,-0.359676
352,0.123283
353,0.229576
354,0.221405
355,0.317950
356,0.190451
357,0.219445
358,-0.173795
359,-0.261234
360,0.179145
361,-0.318566
362,0.220725
363,-0.240355
364,-0.244061
365,0.174037
366,-0.085849
367,0.296349
368,-0.376978
369,-0.161041
370,-0.307728
371,-0.199228
372,-0.491815
373,-0.139861
374,0.353594
375,-0.079930
376,0.307803
377,0.178456
378,-0.114182
379,0.175055
380,0.245758
381,-0.393112
382,0.386870
383,0.402204
384,0.387536
385,-0.445877
386,-0.242800
387,0.217664
388,-0.250907
389,-0.177041
390,-0.340563
391,0.229346
392,0.575322
393,-0.040461
394,-0.210483
395,-0.308256
396,0.142555
397,0.352353
398,0.152332
399,-0.241193
400,-0.427489
401,0.221785
402,-0.290891
403,-0.266101
404,-0.260669
405,0.099981
406,-0.187042
407,-0.368906
408,0.336612
409,0.311449
410,-0.286690
411,-0.426953
412,0.140892
413,-0.287182
414,-0.219952
415,0.194701
416,0.084629
417,-0.214183
418,0.348318
419,0.194819
420,0.094939
421,0.289543
422,-0.232485
423,-0.219897
424,0.247632
425,0.211824
426,-0.317165
427,0.162312
428,0.345016
429,0.245050
430,-0.162678
431,-0.196206
432,-0.319697
433,-0.316310
434,-0.162436
435,-0.106363
436,-0.164077
437,-0.082097
438,-0.273343
439,0.213508
440,0.181711
441,-0.234498
442,-0.032713
443,-0.209133
444,0.288393
445,0.196393
446,0.287434
447,0.456216
448,0.272221
449,-0.304262
450,0.210861
451,-0.328274
452,-0.271404
453,0.413470
454,0.261545
455,-0.255013
456,-0.181748
457,-0.156779
458,0.248141
459,0.285687
460,-0.254860
461,0.216923
462,0.290562
463,0.201943
464,-0.246319
465,-0.395451
466,-0.282895
467,0.427709
468,0.169748
469,0.308581
470,0.292636
471,0.273959
472,0.215682
473,-0.372325
474,0.159662
475,-0.254140
476,-0.142562
477,-0.330298
478,-0.229288
479,0.444500
480,-0.189308
481,0.136126
482,0.204078
483,0.321375
484,0.149545
485,0.254332
486,-0.210615
487,0.317565
488,-0.226425
489,-0.228750
490,-0.145769
491,0.250514
492,-0.195449
493,0.191682
494,-0.375943
495,-0.158284
496,-0.231209
497,-0.329426
498,-0.676047
499,0.213182
500,-0.257269
501,-0.216177
502,0.230133
503,-0.215815
504,0.225037
505,0.285198
506,0.188395
507,0.209102
508,-0.317473
509,0.144876
510,0.400528
511,-0.243264
512,-0.302588
513,0.185272
514,0.210982
515,0.554538
516,-0.190269
517,-0.239847
518,-0.513894
519,-0.327222
520,-0.201003
521,-0.195832
522,-0.390646
523,-0.374763
524,0.376984
525,-0.277028
526,-0.243188
527,0.276259
528,-0.451843
529,0.063757
530,0.205144
531,-0.047490
532,0.386301
533,-0.329777
534,0.194975
535,-0.355131
536,-0.157153
537,0.261803
538,-0.089087
539,-0.142506
540,0.324211
541,-0.297304
542,0.165318
543,-0.308330
544,-0.291611
545,-0.199479
546,-0.283951
547,-0.321399
548,0.231085
549,0.194108
550,0.203369
551,-0.310422
552,0.122103
553,-0.252888
554,0.190185
555,-0.178024
556,0.342084
557,-0.202754
558,-0.278784
559,-0.177633
560,0.362064
561,-0.159107
562,0.295102
563,-0.240224
564,0.287219
565,0.164862
566,0.135419
567,-0.153518
568,0.218451
569,0.079395
570,-0.260321
571,-0.073324
572,0.311151
573,-0.079564
574,0.190245
575,-0.258267
576,-0.236164
577,0.121290
578,-0.191319
579,-0.023900
580,0.308666
581,0.156152
582,-0.283206
583,-0.285215
584,-0.343703
585,-0.376694
586,0.367914
587,-0.278665
588,-0.279996
589,-0.220654
590,-0.281615
591,0.246340
592,0.248713
593,0.368515
594,0.408276
595,0.225199
596,0.308443
597,-0.274517
598,0.066368
599,0.393408
600,-0.206015
601,-0.178293
602,-0.271718
603,0.281586
604,0.240347
605,0.295716
606,0.406861
607,-0.263074
608,-0.158609
609,-0.216837
610,-0.422268
611,0.000746
612,0.119020
613,-0.312843
614,0.007818
615,-0.072950
616,-0.336049
617,-0.242884
618,0.264491
619,0.229212
620,-0.304765
621,0.190534
622,-0.297563
623,0.074002
624,-0.255800
625,-0.299456
626,-0.568765
627,-0.316782
628,0.220893
629,0.186195
630,-0.335365
631,-0.190983
632,-0.304141
633,-0.151797
634,-0.203005
635,-0.290881
636,-0.125413
637,0.235787
638,0.086837
639,-0.255633
640,-0.528057
641,0.296113
642,-0.320829
643,-0.193270
644,0.125828
645,0.413993
646,0.354247
647,0.371091
648,-0.240592
649,-0.221617
650,-0.291777
651,-0.393478
652,-0.281516
653,-0.183695
654,0.328931
655,-0.276799
656,0.184739
657,0.188442
658,-0.275679
659,-0.198891
660,0.134325
661,0.432592
662,-0.136831
663,0.585332
664,-0.168111
665,0.401432
666,-0.312129
667,-0.227391
668,-0.436278
669,-0.204004
670,0.275236
671,0.283576
672,0.436587
673,0.353111
674,-0.255547
675,-0.420848
676,0.442822
677,0.010747
678,-0.324167
679,0.152502
680,0.117867
681,-0.379790
682,-0.356908
683,-0.216668
684,-0.208096
685,0.216834
686,-0.244633
687,-0.168118
688,-0.403344
689,-0.257783
690,0.240568
691,0.289095
692,-0.256261
693,-0.247093
694,0.261549
695,0.160703
696,-0.081657
697,-0.433279
698,0.066168
699,-0.182026
700,-0.123078
701,0.398815
702,-0.159738
703,-0.367421
704,0.178580
705,-0.110206
706,-0.286197
707,0.334593
708,-0.234548
709,-0.334020
710,-0.359564
711,-0.163815
712,-0.246310
713,-0.305470
714,0.413475
715,-0.265319
716,-0.386673
717,0.119207
718,-0.405260
719,-0.202755
720,-0.151381
721,-0.240051
722,0.240919
723,-0.222104
724,0.227779
725,0.457607
726,0.254708
727,-0.289338
728,-0.198050
729,0.282032
730,-0.305012
731,-0.164899
732,-0.271093
733,-0.172043
734,0.228942
735,0.365344
736,0.205281
737,0.083216
738,-0.115579
739,0.238133
740,-0.272111
741,0.235699
742,-0.402871
743,0.245369
744,-0.300489
745,0.323884
746,-0.288863
747,0.176253
748,0.309909
749,0.163836
750,-0.329476
751,-0.254192
752,0.241145
753,0.232330
754,-0.220512
755,0.409212
756,-0.221803
757,-0.305738
758,0.162648
759,0.157704
760,-0.389103
761,0.250898
762,0.319784
763,0.300952
764,-0.199658
765,0.173339
766,0.232414
767,0.198820
768,-0.159058
769,0.165055
770,-0.163671
771,-0.313328
772,0.099891
773,0.330052
774,-0.265357
775,-0.075662
776,0.213732
777,0.176576
778,0.430490
779,0.220760
780,-0.254585
781,0.323604
782,-0.410127
783,-0.065939
784,0.218772
785,-0.298820
786,-0.230943
787,-0.232317
788,-0.407787
789,-0.113417
790,-0.386578
791,-0.213910
792,-0.379450
793,0.171950
794,-0.079061
795,-0.406140
796,0.285187
797,-0.448702
798,0.155763
799,-0.069602
800,-0.371333
801,0.129634
802,0.212766
803,-0.124168
804,0.113381
805,0.342306
806,0.218557
807,-0.163462
808,-0.474306
809,0.269613
810,0.359159
811,-0.126959
812,-0.298231
813,0.310907
814,0.457456
815,-0.320875
816,-0.339410
817,0.290741
818,0.248153
819,-0.302792
820,0.257807
821,-0.204082
822,-0.233405
823,-0.182575
824,-0.239326
825,-0.274405
826,-0.345945
827,0.206170
828,-0.189293
829,0.290520
830,-0.367298
831,-0.230979
832,-0.473374
833,0.126494
834,0.166920
835,0.206371
836,-0.225185
837,0.124279
838,-0.299633
839,-0.278353
840,-0.274368
841,-0.167323
842,-0.074103
843,-0.275035
844,-0.273816
845,-0.333396
846,-0.494559
847,-0.243793
848,0.339660
849,0.316379
850,-0.177251
851,-0.304382
852,0.208388
853,-0.137912
854,0.144855
855,-0.318727
856,0.143008
857,0.261382
858,0.298261
859,-0.178201
860,-0.222124
861,-0.384148
862,-0.272327
863,0.189200
864,0.201650
865,0.333485
866,-0.248491
867,-0.134215
868,-0.411601
869,0.193709
870,0.163924
871,-0.207810
872,-0.237518
873,-0.182065
874,-0.297295
875,0.158149
876,-0.313088
877,0.296439
878,-0.250696
879,0.287641
880,0.296966
881,0.235701
882,0.290547
883,0.458158
884,0.176220
885,0.220315
886,0.155863
887,0.259433
888,-0.433629
889,-0.147621
890,-0.215312
891,0.373418
892,-0.183194
893,-0.319245
894,0.071747
895,0.235769
896,-0.376818
897,-0.215546
898,-0.333291
899,0.225928
900,0.467055
901,0.121154
902,-0.282117
903,-0.181052
904,0.206758
905,0.085881
906,-0.180257
907,-0.163368
908,0.272104
909,-0.137185
910,0.228167
911,0.254083
912,0.384378
913,-0.247576
914,0.390881
915,0.151052
916,0.250876
917,-0.279978
918,-0.356581
919,-0.247022
920,-0.439255
921,-0.211757
922,-0.422052
923,-0.215547
924,0.200821
925,-0.219943
926,0.433245
927,0.172422
928,0.246598
929,0.149140
930,-0.315543
931,0.348885
932,-0.223438
933,-0.269940
934,0.201000
935,-0.223454
936,0.196105
937,0.245116
938,0.289138
939,0.316533
940,0.270682
941,-0.311716
942,0.128875
943,0.173403
944,-0.221396
945,-0.190945
946,0.049930
947,0.204175
948,-0.265285
949,-0.323503
950,0.296189
951,-0.360994
952,-0.304219
953,0.422924
954,-0.172220
955,-0.257214
956,-0.260800
957,-0.266138
958,-0.340024
959,-0.467340
960,-0.304625
961,-0.198097
962,0.298036
963,-0.303831
964,-0.511601
965,0.130240
966,-0.231074
967,0.358676
968,-0.116515
969,-0.272407
970,0.155026
971,-0.324274
972,0.227193
973,-0.314467
974,-0.318160
975,0.350195
976,-0.164436
977,0.228419
978,-0.297179
979,-0.338230
980,0.148650
981,0.234271
982,0.032113
983,0.421486
984,0.189383
985,0.388667
986,0.515786
987,-0.167702
988,-0.268408
989,0.360735
990,-0.365642
991,0.337578
992,0.234780
993,0.314199
994,0.308583
995,0.251983
996,-0.166882
997,-0.349656
998,-0.278030
999,0.276824
1000,-0.018216
1001,-0.165771
1002,-0.193465
1003,-0.272874
1004,-0.224004
1005,0.216010
1006,-0.233614
1007,-0.296235
1008,-0.417957
1009,0.282559
1010,0.205255
1011,0.309307
1012,-0.352928
1013,0.204953
1014,-0.223943
1015,0.312318
1016,-0.110902
1017,-0.379324
1018,-0.321221
1019,-0.139190
1020,0.277578
1021,0.300586
1022,-0.355577
1023,0.288502
1024,-0.304803
1025,0.220393
1026,0.375895
1027,-0.216436
1028,0.275519
1029,0.343164
1030,-0.351135
1031,-0.187281
1032,0.183923
1033,-0.228682
1034,-0.314241
1035,0.393649
1036,-0.389652
1037,0.213408
1038,0.273267
1039,-0.290774
1040,0.264197
1041,0.234462
1042,-0.358862
1043,0.438103
1044,0.111497
1045,0.298001
1046,-0.324023
1047,0.243473
1048,0.205230
1049,0.367196
1050,0.315278
1051,-0.261372
1052,0.297726
1053,0.303785
1054,0.271073
1055,0.215901
1056,0.298033
1057,-0.189169
1058,0.249729
1059,0.255422
1060,0.135420
1061,-0.235544
1062,0.136997
1063,0.207888
1064,0.264709
1065,-0.100305
1066,0.049783
1067,0.185102
1068,0.087814
1069,-0.236258
1070,0.111415
1071,-0.269676
1072,0.262167
1073,0.171317
1074,0.198001
1075,0.251693
1076,0.391293
1077,0.248586
1078,-0.256785
1079,-0.165443
1080,-0.219601
1081,0.210656
1082,-0.356444
1083,-0.267508
1084,-0.393798
1085,-0.284303
1086,0.219086
1087,-0.261976
1088,0.124112
1089,0.187867
1090,-0.261849
1091,-0.200541
1092,0.120357
1093,0.163945
1094,-0.411775
1095,-0.243705
1096,-0.193004
1097,-0.351419
1098,-0.247200
1099,-0.221498
1100,-0.243583
1101,-0.508702
1102,0.222940
1103,0.348386
1104,-0.162199
1105,-0.252319
1106,-0.348256
1107,0.044607
1108,0.192477
1109,-0.166870
1110,-0.416992
1111,0.215601
1112,-0.297119
1113,-0.236973
1114,0.208938
1115,-0.380181
1116,0.081041
1117,0.318777
1118,-0.170348
1119,0.282999
1120,-0.499659
1121,-0.354851
1122,-0.089014
1123,0.328512
1124,-0.369281
1125,0.239433
1126,-0.405267
1127,-0.247743
1128,-0.191854
1129,-0.343381
1130,0.218835
1131,0.188989
1132,-0.396819
1133,0.235244
1134,-0.200578
1135,-0.175486
1136,0.215310
1137,0.075312
1138,0.251147
1139,-0.137166
1140,-0.358170
1141,-0.362147
1142,-0.513104
1143,-0.229569
1144,-0.183968
1145,0.285730
1146,0.233500
1147,-0.246280
1148,-0.079526
1149,0.352780
1150,-0.286902
1151,-0.189376
1152,-0.132633
1153,-0.130791
1154,0.158193
1155,-0.173062
1156,-0.201649
1157,0.402680
1158,-0.381121
1159,-0.206613
1160,-0.268539
1161,-0.358606
1162,0.459865
1163,0.152725
1164,0.286252
1165,-0.338041
1166,0.125189
1167,-0.251200
1168,-0.176683
1169,0.303995
1170,-0.335936
1171,0.349285
1172,-0.246044
1173,-0.290589
1174,-0.345867
1175,0.183619
1176,-0.176607
1177,0.117781
1178,-0.374694
1179,0.116047
1180,-0.323975
1181,0.269315
1182,-0.266143
1183,-0.322011
1184,0.427051
1185,-0.269839
1186,-0.192243
1187,-0.157894
1188,0.430681
1189,0.168150
1190,0.053985
1191,-0.339877
1192,0.151730
1193,0.302867
1194,0.337792
1195,0.334522
1196,-0.219133
1197,0.205718
1198,0.351626
1199,0.202373
1200,0.204573
1201,-0.225365
1202,0.284867
1203,-0.181510
1204,0.190683
1205,-0.311934
1206,0.026938
1207,0.146396
1208,-0.294439
1209,-0.282382
1210,-0.133055
1211,0.241055
1212,0.389167
1213,-0.339501
1214,0.393102
1215,-0.241902
1216,-0.024685
1217,-0.246111
1218,-0.318511
1219,-0.317578
1220,-0.307263
1221,-0.212084
1222,0.297492
1223,0.207010
1224,0.260842
1225,-0.169584
1226,-0.151650
1227,-0.277870
1228,0.229295
1229,0.287558
1230,-0.178370
1231,0.299411
1232,0.065472
1233,0.301314
1234,-0.424790
1235,-0.219850
1236,-0.269044
1237,-0.144282
1238,0.266666
1239,-0.279861
1240,0.318090
1241,0.223880
1242,-0.191165
1243,0.187278
1244,0.252562
1245,-0.244852
1246,0.142010
1247,-0.423866
1248,-0.199032
1249,0.163430
1250,-0.461035
1251,-0.241434
1252,-0.411030
1253,0.131891
1254,-0.188169
1255,0.161210
1256,-0.153177
1257,-0.209703
1258,0.156777
1259,-0.150815
1260,-0.291472
1261,0.023795
1262,0.110324
1263,0.321773
1264,0.322504
1265,-0.206551
1266,0.384557
1267,0.154143
1268,0.239693
1269,0.055241
1270,-0.140492
1271,-0.429837
1272,-0.127348
1273,-0.425859
1274,-0.153044
1275,0.432862
1276,-0.274575
1277,-0.177374
1278,-0.316265
1279,0.309758
1280,0.158121
1281,-0.258662
1282,-0.174516
1283,-0.316798
1284,0.235277
1285,-0.215168
1286,0.278146
1287,-0.114937
1288,0.100568
1289,0.401931
1290,-0.286779
1291,0.255767
1292,0.199674
1293,-0.176850
1294,-0.352885
1295,-0.508657
1296,0.200153
1297,0.186864
1298,-0.392004
1299,-0.132004
1300,0.253956
1301,0.389858
1302,-0.251674
1303,-0.079083
1304,-0.066010
1305,-0.307118
1306,-0.201558
1307,-0.444990
1308,0.268413
1309,-0.086351
1310,0.332582
1311,0.313676
1312,-0.235330
1313,-0.302720
1314,-0.327224
1315,-0.077096
1316,0.394634
1317,-0.320559
1318,-0.429471
1319,-0.154429
1320,-0.221307
1321,-0.325553
1322,0.195935
1323,0.410593
1324,-0.185665
1325,-0.361060
1326,0.269318
1327,-0.250640
1328,0.326576
1329,-0.293101
1330,-0.205472
1331,0.020620
1332,0.235372
1333,-0.326893
1334,0.212269
1335,0.059471
1336,0.305955
1337,0.246195
1338,-0.394077
1339,0.402644
1340,0.141834
1341,0.299156
1342,-0.260838
1343,-0.170803
1344,-0.267426
1345,-0.241647
1346,0.312388
1347,-0.156432
1348,-0.058767
1349,-0.273467
1350,0.250468
1351,0.294277
1352,0.127606
1353,-0.267604
1354,0.158406
1355,0.090468
1356,0.102390
1357,-0.115895
1358,-0.302879
1359,-0.298224
1360,-0.277094
1361,-0.221740
1362,0.227983
1363,0.326301
1364,-0.095677
1365,-0.305957
1366,0.415436
1367,-0.252725
1368,0.249040
1369,0.086949
1370,-0.167135
1371,-0.287838
1372,0.198264
1373,-0.216105
1374,0.147082
1375,-0.164980
1376,0.006731
1377,0.134130
1378,0.080352
1379,0.270257
1380,0.366469
1381,-0.101112
1382,-0.220935
1383,-0.172791
1384,-0.284911
1385,-0.218627
1386,0.291840
1387,-0.307122
1388,0.340071
1389,0.164854
1390,-0.220155
1391,-0.173296
1392,0.246868
1393,-0.176951
1394,-0.209609
1395,-0.276346
1396,-0.524924
1397,0.301599
1398,-0.463466
1399,0.180607
1400,-0.228518
1401,0.287882
1402,0.186115
1403,-0.323319
1404,0.158581
1405,0.153352
1406,-0.196751
1407,-0.167305
1408,-0.339497
1409,-0.176665
1410,0.275980
1411,-0.056282
1412,0.462009
1413,0.105107
1414,-0.383607
1415,0.229939
1416,0.242728
1417,0.399651
1418,0.322049
1419,0.144865
1420,-0.141360
1421,0.168849
1422,0.313322
1423,-0.225284
1424,-0.324208
1425,-0.256809
1426,0.252928
1427,-0.247261
1428,-0.271783
1429,-0.412757
1430,0.190140
1431,0.291284
1432,0.298335
1433,0.139055
1434,-0.192504
1435,0.208692
1436,0.050330
1437,-0.208019
1438,0.182331
1439,0.170065
1440,0.246277
1441,-0.231382
1442,-0.252462
1443,-0.068268
1444,-0.268902
1445,0.345973
1446,-0.285662
1447,0.330589
1448,-0.281131
1449,0.092970
1450,-0.256811
1451,0.197106
1452,0.329431
1453,0.206223
1454,-0.191193
1455,0.135537
1456,0.184295
1457,-0.414066
1458,0.509914
1459,-0.200997
1460,-0.254539
1461,0.038011
1462,-0.216890
1463,0.402834
1464,0.393154
1465,-0.270588
1466,-0.247612
1467,-0.190586
1468,-0.410115
1469,-0.470401
1470,-0.246867
1471,-0.395650
1472,-0.131181
1473,0.049465
1474,0.260517
1475,0.267902
1476,-0.363099
1477,-0.299478
1478,0.446210
1479,0.381519
1480,0.355654
1481,0.429636
1482,-0.181136
1483,0.147028
1484,-0.240365
1485,0.211233
1486,0.281012
1487,-0.308817
1488,-0.298729
1489,0.148105
1490,0.218251
1491,0.418551
1492,-0.420585
1493,0.192648
1494,0.397725
1495,-0.396651
1496,0.326254
1497,0.282226
1498,-0.293855
1499,-0.447906
1500,0.359892
1501,0.302831
1502,0.193549
1503,0.413001
1504,-0.395661
1505,-0.131650
1506,-0.258504
1507,0.078410
1508,0.287289
1509,-0.222285
1510,-0.286436
1511,0.154071
1512,-0.307297
1513,-0.240384
1514,0.154023
1515,0.359231
1516,-0.229121
1517,-0.194613
1518,0.318955
1519,-0.379499
1520,-0.435564
1521,-0.088922
1522,0.293761
1523,0.176366
1524,-0.232606
1525,-0.209752
1526,0.201697
1527,-0.292101
1528,0.241993
1529,0.262877
1530,-0.168090
1531,0.272348
1532,0.340700
1533,-0.286215
1534,0.287313
1535,0.127712
1536,0.348824
1537,0.405918
1538,-0.259025
1539,-0.384540
1540,0.188087
1541,-0.353759
1542,0.110980
1543,0.087562
1544,-0.418271
1545,-0.362183
1546,-0.212637
1547,-0.231358
1548,0.165687
1549,-0.152955
1550,0.191187
1551,-0.296649
1552,0.320829
1553,-0.214944
1554,0.365901
1555,-0.239359
1556,0.259505
1557,0.328454
1558,-0.250643
1559,-0.246126
1560,0.359982
1561,0.368921
1562,-0.285061
1563,0.062159
1564,-0.414177
1565,0.170295
1566,-0.331791
1567,0.232534
1568,-0.295312
1569,-0.225086
1570,-0.353857
1571,0.304125
1572,-0.343988
1573,-0.262646
1574,-0.177929
1575,-0.378372
1576,0.324497
1577,0.333084
1578,-0.265605
1579,0.116462
1580,0.411342
1581,-0.346619
1582,-0.320879
1583,0.416443
1584,0.076017
1585,-0.138869
1586,-0.239662
1587,-0.276503
1588,-0.235700
1589,-0.225212
1590,-0.238089
1591,0.311996
1592,0.047118
1593,0.344589
1594,-0.265553
1595,-0.224406
1596,-0.254252
1597,-0.332235
1598,-0.190384
1599,0.136936
1600,-0.343211
1601,0.293484
1602,0.143062
1603,0.002606
1604,-0.299997
1605,0.299484
1606,0.278311
1607,-0.352369
1608,-0.273723
1609,-0.260461
1610,0.328407
1611,-0.256773
1612,-0.128863
1613,-0.080866
1614,0.276060
1615,0.052989
1616,-0.212781
1617,-0.361844
1618,-0.322495
1619,-0.382990
1620,-0.230204
1621,0.328362
1622,0.238037
1623,0.262108
1624,-0.111749
1625,-0.387829
1626,-0.293096
1627,-0.287768
1628,-0.447316
1629,0.154392
1630,-0.187360
1631,0.390520
1632,-0.191741
1633,0.272865
1634,0.228089
1635,-0.133897
1636,-0.293705
1637,0.278610
1638,-0.323609
1639,0.309226
1640,-0.235723
1641,-0.156412
1642,-0.452717
1643,0.423809
1644,-0.295711
1645,-0.386053
1646,-0.341430
1647,-0.277080
1648,-0.208421
1649,0.289063
1650,-0.261797
1651,-0.161628
1652,0.171320
1653,0.220675
1654,-0.203542
1655,0.122946
1656,-0.317956
1657,0.361134
1658,0.053230
1659,-0.246545
1660,-0.201959
1661,-0.300342
1662,0.423454
1663,-0.108581
1664,-0.239416
1665,0.249382
1666,-0.203591
1667,0.284656
1668,-0.246898
1669,-0.222785
1670,-0.069725
1671,-0.170226
1672,0.197796
1673,0.238926
1674,-0.379743
1675,0.246845
1676,-0.253333
1677,-0.442789
1678,-0.355226
1679,0.228214
1680,0.179404
1681,-0.228136
1682,-0.119797
1683,-0.138620
1684,-0.327112
1685,-0.212970
1686,0.292331
1687,0.304130
1688,0.224842
1689,-0.142423
1690,-0.251610
1691,0.248612
1692,-0.285252
1693,0.367107
1694,-0.234007
1695,-0.265867
1696,0.163993
1697,0.271578
1698,-0.294021
1699,-0.216244
1700,-0.276221
1701,-0.177826
1702,-0.196262
1703,-0.128102
1704,0.188602
1705,-0.260182
1706,-0.185642
1707,0.477562
1708,0.194469
1709,0.267034
1710,0.206714
1711,-0.408412
1712,0.154055
1713,0.274135
1714,-0.182137
1715,-0.301157
1716,0.154409
1717,0.273658
1718,0.076634
1719,0.242948
1720,-0.207199
1721,0.328926
1722,-0.298577
1723,-0.263069
1724,0.147284
1725,0.316214
1726,-0.197899
1727,0.344338
1728,-0.258481
1729,0.202788
1730,0.208445
1731,-0.223477
1732,-0.129106
1733,-0.428917
1734,0.309002
1735,0.151180
1736,-0.256681
1737,-0.032076
1738,0.109440
1739,0.336355
1740,-0.136890
1741,-0.166484
1742,-0.257195
1743,-0.277271
1744,-0.333101
1745,0.068343
1746,-0.169249
1747,-0.181203
1748,-0.266787
1749,0.287700
1750,-0.303654
1751,0.098097
1752,0.414201
1753,-0.302064
1754,-0.218846
