4.121237,0.454595
4.116249,0.249353
4.134565,0.351413
4.087029,0.257372
4.099356,0.101959
4.099811,0.318911
4.102338,0.097932
4.091478,0.083152
4.114133,0.173719
4.095031,0.278239
4.080437,0.072156
4.091926,0.148369
4.100123,0.219519
4.085411,0.137125
4.091516,0.099803
4.093631,0.084927
4.085857,0.139547
4.094284,0.189041
4.100843,0.116378
4.100136,0.110057
4.092594,0.235585
4.092501,0.094881
4.088206,0.098332
4.084153,0.149953
4.081962,0.235205
4.074143,0.104649
4.098115,0.118926
4.079432,0.097102
4.084944,0.239198
4.102088,0.232752
4.065654,0.180587
4.079993,0.121184
4.121604,0.536068
4.074816,0.048505
4.083370,0.150592
4.086251,0.184484
4.089664,0.056932
4.087448,0.161478
4.090744,0.086092
4.071177,0.071716
4.073413,0.086750
4.070487,0.145533
4.114268,0.466031
4.094493,0.165449
4.122192,0.281637
4.069550,0.283023
4.079482,0.094720
4.071867,0.212097
4.075111,0.057819
4.080828,0.111595
4.103700,0.257640
4.079019,0.284924
4.069812,0.056926
4.083566,0.082282
4.080036,0.162074
4.049614,0.133539
4.079689,0.114449
4.073507,0.066507
4.069484,0.157061
4.073801,0.093865
4.080099,0.143965
4.068465,0.153468
4.069115,0.427714
4.063818,0.058478
4.071082,0.079736
4.057084,0.217384
4.063725,0.066097
4.053650,0.100899
4.088046,0.062182
4.049824,0.021745
4.072856,0.166778
4.081303,0.105592
4.042953,0.138484
4.060600,0.049834
4.111538,0.589180
4.048341,0.018024
4.073909,0.077207
4.077240,0.158524
4.079340,0.025402
4.073697,0.177054
4.081161,0.047672
4.054715,0.062795
4.058896,0.069653
4.057424,0.043149
4.109728,0.326607
4.078374,0.172970
4.114669,0.291652
4.059079,0.146158
4.069693,0.041597
4.056949,0.179250
4.055748,0.070856
4.074049,0.059379
4.095804,0.171607
4.072417,0.290257
4.060550,0.035675
4.075873,0.141988
4.070589,0.149398
4.039472,0.069717
4.074854,0.051101
4.061290,0.039745
4.061434,0.124624
4.061102,0.042000
4.071132,0.054654
4.056479,0.060159
4.062100,0.120394
4.052850,0.035233
4.063503,0.038300
4.047829,0.087164
4.051505,0.048697
4.045293,0.073306
4.082547,0.037339
4.036341,0.039872
4.066604,0.118801
4.059445,0.069990
4.034081,0.085469
4.048399,0.028421
4.105711,0.393370
4.037909,0.023198
4.068638,0.055134
4.066976,0.124585
4.067216,0.023008
4.065573,0.106250
4.073006,0.026349
4.041215,0.051003
4.048204,0.046218
4.047177,0.034957
4.105640,0.397053
4.052997,0.066630
4.091997,0.166666
4.051760,0.141680
4.058846,0.032564
4.046325,0.130365
4.033657,0.044616
4.069332,0.061389
4.086709,0.100144
4.068141,0.188773
4.053206,0.064395
4.069351,0.051321
4.064036,0.090338
4.027869,0.042475
4.071327,0.045210
4.050491,0.041782
4.054560,0.097304
4.047297,0.037750
4.054455,0.073709
4.047625,0.071021
4.056756,0.095939
4.034363,0.023212
4.051961,0.056653
4.034872,0.028086
4.042772,0.031338
4.027172,0.057809
4.075963,0.021900
4.018324,0.006157
4.061715,0.112458
4.049574,0.055055
4.027305,0.077939
4.036538,0.007858
4.100183,0.231049
4.024872,0.015841
4.055702,0.049321
4.057707,0.234579
4.062242,0.011408
4.060073,0.103025
4.067690,0.019822
4.031705,0.044548
4.034781,0.044469
4.036467,0.040422
4.103107,0.269136
4.044273,0.065990
4.083606,0.177811
4.041845,0.101602
4.048574,0.019563
4.042338,0.087948
4.019760,0.039944
4.061648,0.046066
4.083490,0.072920
4.062013,0.154216
4.046259,0.033853
4.059252,0.102342
4.056664,0.106030
4.023972,0.034224
4.064463,0.046622
4.045259,0.025967
4.044659,0.106111
4.041374,0.030225
4.047396,0.059977
4.043835,0.038738
4.049860,0.064941
4.027752,0.025280
4.043143,0.028266
4.028253,0.030604
4.038770,0.030296
4.016973,0.056691
4.068754,0.021504
4.010907,0.014511
4.057190,0.111229
4.045729,0.032670
4.022963,0.064005
4.030843,0.004938
4.092293,0.235873
4.017572,0.007442
4.045460,0.051217
4.054272,0.125048
4.060426,0.008664
4.053010,0.101018
4.062023,0.016331
4.025200,0.043677
4.024930,0.032296
4.028928,0.023754
4.098995,0.203292
4.037126,0.053526
4.078499,0.183677
4.034998,0.101307
4.042613,0.025220
4.033787,0.045337
4.010371,0.041431
4.055004,0.040533
4.080697,0.064604
4.059031,0.178680
4.043831,0.044423
4.052734,0.051720
4.052542,0.122541
4.010287,0.031900
4.057447,0.035446
4.037902,0.033245
4.036453,0.101048
4.034982,0.030161
4.039131,0.049154
4.039843,0.027215
4.041955,0.082485
4.020237,0.024616
4.036153,0.033389
4.020908,0.038441
4.036487,0.031120
4.006873,0.058397
4.060268,0.029811
4.003500,0.025184
4.047973,0.090880
4.041660,0.030508
4.015149,0.051172
4.025722,0.010394
4.088817,0.165540
4.011393,0.006611
4.034524,0.042267
4.049441,0.105275
4.058457,0.009921
4.045448,0.074891
4.056462,0.012585
4.020704,0.040983
4.013962,0.031675
4.022918,0.022469
4.094099,0.227766
4.031848,0.055155
4.074403,0.123935
4.028515,0.107383
4.034528,0.018362
4.026018,0.058865
4.001449,0.031063
4.048203,0.043650
4.078673,0.080043
4.052729,0.117854
4.039409,0.039627
4.043213,0.045224
4.047542,0.090726
4.002578,0.023753
4.050943,0.037884
4.033066,0.022803
4.025427,0.088677
4.030826,0.021382
4.032839,0.057814
4.037527,0.028644
4.037117,0.043711
4.016297,0.021033
4.030146,0.025015
4.016061,0.028820
4.034062,0.024522
4.001664,0.065372
4.053773,0.034558
4.000010,0.016477
4.042283,0.086264
4.037362,0.021164
4.009764,0.054443
4.023047,0.002752
4.084104,0.067334
4.006082,0.002830
4.028118,0.044833
4.035819,0.117755
4.056073,0.006292
4.038502,0.074952
4.047777,0.010623
4.017868,0.043030
4.004707,0.029416
4.018752,0.021671
4.090155,0.213183
4.027424,0.048149
4.068217,0.085053
4.017168,0.104282
4.029546,0.026082
4.021907,0.041469
3.996192,0.030231
4.042649,0.045053
4.073975,0.037194
4.048200,0.158785
4.029550,0.038543
4.035254,0.042670
4.042854,0.064154
3.998186,0.026184
4.159346,0.910128
4.160470,0.438689
4.159888,0.888127
4.161310,0.592068
4.159688,0.411828
4.160405,0.925750
4.161228,0.926235
4.160637,0.704036
4.159465,0.744024
4.160667,0.996519
4.159578,0.441354
4.159522,0.616350
4.159842,0.908391
4.159801,0.942402
4.159472,0.496559
4.158065,0.484340
4.159277,0.934042
4.158494,0.909954
4.158151,0.929869
4.157704,0.781552
4.156788,0.646160
4.156078,0.505125
4.154889,0.447263
4.156158,0.841099
4.156514,0.848094
4.156788,0.796389
4.153259,0.792017
4.155985,0.866575
4.155006,0.696484
4.148824,0.381949
4.153672,0.600813
4.149211,0.710962
4.148520,0.555631
4.142672,0.288654
4.155447,0.479232
4.139340,0.261313
4.146137,0.139097
4.130708,0.271300
4.138656,0.421284
4.140908,0.131642
4.153739,0.381685
4.132044,0.230752
4.145854,0.696713
4.143686,0.218527
4.122571,0.393123
4.146819,0.532375
4.147520,0.747230
4.145767,0.466900
4.140471,0.659302
4.140831,0.975805
4.131490,0.427007
4.122642,0.506300
4.143357,0.747616
4.140360,0.815753
4.130913,0.407487
4.132810,0.409773
4.126410,0.724435
4.146487,0.645463
4.145707,0.794770
4.148677,0.721650
4.123637,0.464359
4.131055,0.427397
4.121251,0.320069
4.142100,0.546636
4.153040,0.620008
4.139429,0.497838
4.118892,0.600228
4.141900,0.593092
4.132358,0.278161
4.112860,0.286446
4.128049,0.255774
4.113260,0.444405
4.110308,0.347125
4.110319,0.188862
4.141035,0.262722
4.110336,0.111779
4.122272,0.163094
4.088601,0.402441
4.116542,0.398465
4.117684,0.336931
4.145005,0.268903
4.105641,0.287416
4.121280,0.394706
4.123860,0.234160
4.095521,0.342162
4.138068,0.439450
4.127293,0.626915
4.128865,0.481481
4.116348,0.542658
4.118068,0.559060
4.103098,0.283935
4.080184,0.302008
4.124155,0.370993
4.120505,0.482602
4.106511,0.228811
4.100918,0.227491
4.098889,0.432839
4.119412,0.225530
4.127759,0.556464
4.133347,0.607763
4.096971,0.351035
4.109900,0.230556
4.100399,0.197213
4.123068,0.354847
4.142655,0.343329
4.118706,0.341034
4.095612,0.437388
4.128901,0.485368
4.118491,0.170804
4.092731,0.156525
4.111416,0.178811
4.099859,0.421946
4.091907,0.299313
4.087109,0.106211
4.133721,0.248051
4.095457,0.093058
4.109643,0.081603
4.072786,0.269039
4.105719,0.305061
4.101504,0.069350
4.135930,0.164791
4.088026,0.212973
4.102820,0.377911
4.104048,0.126021
4.080421,0.404575
4.127722,0.243577
4.106694,0.435601
4.110539,0.278847
4.103645,0.434642
4.104937,0.419011
4.089118,0.159050
4.067799,0.211856
4.107928,0.311481
4.113254,0.331248
4.093396,0.181277
4.087784,0.200270
4.082842,0.301306
4.103961,0.175619
4.110240,0.370537
4.117774,0.428508
4.082343,0.141653
4.100626,0.190528
4.087742,0.081656
4.110914,0.171139
4.134259,0.194592
4.103825,0.149179
4.085046,0.253403
4.113912,0.418205
4.101983,0.057467
4.078294,0.109419
4.097204,0.058581
4.089524,0.150709
4.077628,0.105009
4.071783,0.089289
4.121719,0.115344
4.081083,0.036351
4.090663,0.024510
4.062186,0.073632
4.091969,0.146060
4.082667,0.018535
4.124393,0.183705
4.079462,0.155563
4.091536,0.157460
4.081429,0.039301
4.068922,0.315576
4.103623,0.215604
4.092919,0.160992
4.096018,0.139414
4.093953,0.218577
4.097224,0.190204
4.065052,0.104602
4.059501,0.084186
4.079443,0.065603
4.091680,0.098066
4.080129,0.142131
4.074414,0.073368
4.072077,0.108037
4.093219,0.084245
4.100754,0.414894
4.104873,0.367621
4.058321,0.070093
4.094545,0.196889
4.063497,0.064895
4.083761,0.123868
4.119902,0.173105
4.088918,0.108420
4.076162,0.204602
4.104839,0.388651
4.075732,0.054829
4.053917,0.072666
4.072599,0.030431
4.082499,0.155696
4.062766,0.062160
4.051287,0.060735
4.107791,0.049940
4.055988,0.026260
4.052171,0.020373
4.053504,0.049419
4.086105,0.127588
4.056295,0.010544
4.107754,0.076013
4.069436,0.149801
4.077005,0.139604
4.064413,0.029315
4.062189,0.265472
4.075747,0.135748
4.080699,0.073370
4.085287,0.086494
4.078169,0.266508
4.089841,0.197973
4.052642,0.163503
4.053763,0.088658
4.062640,0.058290
4.066826,0.070116
4.067990,0.114589
4.069773,0.132964
4.065197,0.122164
4.087703,0.052135
4.083942,0.234708
4.099639,0.192301
4.047867,0.152943
4.089128,0.125575
4.052392,0.069119
4.060431,0.110156
4.089125,0.156751
4.071934,0.091226
4.073259,0.134837
4.097795,0.181986
4.063620,0.038852
4.044193,0.057802
4.060390,0.024798
4.078792,0.121638
4.056520,0.044838
4.045344,0.055009
4.085674,0.043750
4.047899,0.024135
4.043178,0.019308
4.046148,0.039683
4.082471,0.120536
4.043971,0.010353
4.086740,0.043549
4.055887,0.093624
4.073506,0.104984
4.056275,0.017296
4.055511,0.147977
4.057704,0.109105
4.074861,0.070771
4.071556,0.077661
4.069692,0.164592
4.081487,0.147590
4.045015,0.110642
4.049614,0.059191
4.052952,0.026627
4.052233,0.057000
4.060600,0.127705
4.063907,0.056718
4.055546,0.086950
4.077507,0.030839
4.069408,0.196562
4.092706,0.095290
4.039024,0.051353
4.081546,0.056416
4.042294,0.032398
4.049566,0.073119
4.072387,0.056063
4.059330,0.060028
4.070507,0.115782
4.087519,0.350992
4.046912,0.024591
4.034577,0.056397
4.045288,0.031561
4.074022,0.108793
4.049254,0.046195
4.039684,0.040128
4.063225,0.027032
4.037663,0.011661
4.033537,0.012969
4.038213,0.046029
4.073975,0.123591
4.033362,0.008437
4.068442,0.041282
4.045808,0.038229
4.070454,0.111927
4.045990,0.020581
4.050416,0.298876
4.038101,0.153170
4.068559,0.053331
4.060157,0.044799
4.065071,0.130413
4.069348,0.114148
4.037936,0.057979
4.047707,0.053974
4.040428,0.020707
4.039050,0.045513
4.056988,0.139448
4.058070,0.023920
4.048666,0.071440
4.067318,0.025402
4.054930,0.173618
4.085063,0.100781
4.027535,0.045706
4.074953,0.050396
4.028855,0.024581
4.040245,0.075235
4.056856,0.034820
4.051389,0.093831
4.066388,0.093053
4.079535,0.119466
4.034906,0.039145
4.023382,0.030795
4.033441,0.021029
4.065279,0.074031
4.042840,0.033661
4.033033,0.036753
4.044819,0.018486
4.029320,0.013433
4.025911,0.012594
4.030951,0.035051
4.066556,0.098027
4.024773,0.008006
4.047550,0.032801
4.039352,0.034227
4.062205,0.058147
4.038349,0.011294
4.044981,0.146506
4.024162,0.094761
4.058181,0.095981
4.049767,0.072306
4.060973,0.080277
4.053408,0.141253
4.030864,0.072153
4.042191,0.058174
4.032632,0.019510
4.026399,0.044717
4.049114,0.121865
4.050476,0.022515
4.038479,0.073361
4.053386,0.023953
4.043649,0.144152
4.073228,0.236158
4.018662,0.036356
4.069138,0.068036
4.020122,0.021047
4.034926,0.075768
4.046515,0.040637
4.043201,0.101822
4.055477,0.059930
4.066931,0.118476
4.026721,0.028954
4.016819,0.032914
4.024724,0.023709
4.051864,0.088398
4.030934,0.037534
4.028791,0.034642
4.032898,0.020359
4.025303,0.012339
4.020139,0.009759
4.016471,0.034236
4.048567,0.099933
4.014863,0.008987
4.035194,0.029763
4.035246,0.028338
4.054377,0.066914
4.031735,0.011444
4.041273,0.105472
4.014727,0.120901
4.049712,0.056452
4.044269,0.035787
4.057322,0.075563
4.041023,0.115422
4.024595,0.045801
4.032526,0.051378
4.024271,0.028609
4.014492,0.044635
4.040246,0.146235
4.043417,0.018250
4.022627,0.092003
4.044264,0.022014
4.037274,0.113924
4.057411,0.139380
4.013100,0.041771
4.063848,0.040107
4.014169,0.015424
4.028645,0.060981
4.039394,0.030958
4.036478,0.072660
4.046313,0.051861
4.061422,0.200757
4.019206,0.032617
4.010529,0.030977
4.016864,0.020140
4.033829,0.071137
4.021175,0.034717
4.023984,0.036441
4.026221,0.018982
4.019286,0.012604
4.014639,0.008761
4.008935,0.034032
4.026711,0.094040
4.008195,0.008209
4.160427,0.572742
4.159878,0.488962
4.160354,0.880809
4.160810,0.733587
4.161203,0.870319
4.160211,0.490722
4.160692,0.503683
4.159414,0.594346
4.160750,0.667126
4.159049,0.292496
4.159999,0.639772
4.160415,0.949274
4.158971,0.861862
4.159369,0.807503
4.158998,0.841199
4.159412,0.745927
4.157423,0.443857
4.158211,0.354597
4.158632,0.801385
4.158009,0.640980
4.156679,0.611923
4.157918,0.655602
4.157630,0.304795
4.156129,0.600142
4.156598,0.385700
4.155350,0.169722
4.154346,0.129966
4.151458,0.018037
4.150223,0.229465
4.148743,0.266359
4.154691,0.345281
4.153418,0.346766
4.141889,0.137020
4.129061,0.076671
4.153572,0.439694
4.153645,0.180430
4.150218,0.215232
4.152582,0.288705
4.132897,0.199043
4.150510,0.188769
4.152154,0.537457
4.151727,0.162904
4.127849,0.098375
3.841845,0.918118
4.128852,0.395012
4.112178,0.502589
4.151891,0.673369
4.151688,0.564769
4.153651,0.793112
4.132930,0.440322
4.146995,0.371458
4.136017,0.480106
4.154368,0.496398
4.125041,0.314684
4.127204,0.617580
4.155253,0.892091
4.144199,0.635667
4.153049,0.652299
4.150269,0.593503
4.151043,0.527944
4.122158,0.361907
4.119402,0.322962
4.155023,0.594839
4.147881,0.372596
4.137506,0.338204
4.147936,0.481753
4.139903,0.253657
4.146089,0.428021
4.134133,0.215394
4.125000,0.154667
4.118697,0.099970
4.102203,0.098314
4.112314,0.208440
4.115966,0.310706
4.136588,0.279639
4.133395,0.249307
4.109108,0.153407
4.102497,0.112160
4.141075,0.344492
4.131216,0.320039
4.124286,0.334176
4.130481,0.367736
4.104037,0.252425
4.120086,0.135946
4.125530,0.605613
4.130239,0.242724
4.096434,0.126920
3.746275,0.605143
4.111472,0.184384
4.086941,0.240232
4.109045,0.224274
4.111507,0.143105
4.106039,0.423723
4.094139,0.144059
4.105399,0.125735
4.103245,0.314622
4.122750,0.157644
4.097609,0.180492
4.079522,0.254243
4.130067,0.609756
4.116086,0.244896
4.110593,0.161365
4.113785,0.226052
4.107016,0.190752
4.092616,0.198900
4.083910,0.204853
4.127170,0.286689
4.109370,0.087457
4.102404,0.144659
4.128661,0.277404
4.095605,0.240500
4.124063,0.197100
4.092799,0.157265
4.108190,0.078986
4.093845,0.098522
4.084998,0.034634
4.084627,0.074887
4.082079,0.101563
4.107637,0.174936
4.104421,0.121334
4.090020,0.098345
4.077500,0.042243
4.118046,0.162512
4.090663,0.060882
4.079747,0.122961
4.091958,0.153913
4.072253,0.123384
4.092215,0.087193
4.115761,0.386747
4.099299,0.078088
4.068267,0.066553
3.729214,0.033472
4.091027,0.118373
4.066601,0.127849
4.084558,0.101548
4.087822,0.048708
4.074233,0.209025
4.071800,0.141092
4.084325,0.087394
4.084325,0.204279
4.087867,0.066287
4.078601,0.124960
4.066308,0.327600
4.108910,0.361518
4.096823,0.117886
4.083186,0.059038
4.087743,0.118495
4.089033,0.093129
4.079983,0.145573
4.065069,0.136612
4.093935,0.126903
4.092196,0.048935
4.083443,0.060377
4.097913,0.114714
4.069107,0.147995
4.096939,0.070981
4.079400,0.089304
4.079265,0.058931
4.077959,0.056958
4.062876,0.033034
4.064362,0.057549
4.068142,0.054458
4.094338,0.051965
4.089484,0.067351
4.080894,0.050258
4.051076,0.034328
4.104682,0.107201
4.062137,0.026918
4.066305,0.018888
4.079503,0.104816
4.058957,0.056500
4.077253,0.026613
4.112224,0.281007
4.084408,0.103405
4.059548,0.020887
3.722263,0.005762
4.081856,0.140943
4.054138,0.058343
4.071077,0.023077
4.073036,0.009876
4.061189,0.191242
4.060326,0.067290
4.069664,0.019283
4.070102,0.159543
4.060331,0.035393
4.066588,0.101095
4.059007,0.117843
4.083996,0.315406
4.080250,0.078686
4.063598,0.032945
4.070377,0.041995
4.071757,0.029459
4.070836,0.091252
4.047087,0.035887
4.075885,0.047928
4.070839,0.027464
4.067640,0.017289
4.080795,0.096696
4.047916,0.089969
4.085188,0.046976
4.067866,0.071642
4.063337,0.123656
4.061568,0.037789
4.047477,0.042327
4.045814,0.052030
4.057301,0.077399
4.082517,0.085596
4.072722,0.090442
4.069371,0.065129
4.037137,0.033570
4.090350,0.159792
4.046096,0.039078
4.053385,0.020907
4.068057,0.078395
4.043707,0.070623
4.064222,0.022708
4.107139,0.280786
4.070133,0.100089
4.048304,0.024753
3.721366,0.002265
4.070111,0.064087
4.044130,0.047279
4.056713,0.018736
4.061603,0.008784
4.049914,0.139094
4.049239,0.043759
4.058607,0.022361
4.063299,0.119960
4.046909,0.025349
4.055161,0.044463
4.051646,0.081588
4.080841,0.303576
4.064791,0.047515
4.049979,0.064583
4.054794,0.039984
4.051695,0.028571
4.060857,0.051508
4.033749,0.040052
4.067238,0.049301
4.053495,0.028005
4.056576,0.009981
4.065509,0.090390
4.039736,0.065106
4.073499,0.031154
4.057834,0.046193
4.056131,0.030167
4.048638,0.024409
4.038590,0.015050
4.034012,0.037441
4.047275,0.031762
4.070527,0.024623
4.057883,0.049438
4.059174,0.039138
4.029673,0.021379
4.078465,0.072914
4.035723,0.024416
4.039758,0.013919
4.055984,0.066575
4.030508,0.026683
4.054281,0.015325
4.099697,0.350312
4.061522,0.040090
4.038807,0.011075
3.720488,0.000520
4.061178,0.071322
4.035189,0.038040
4.045459,0.013311
4.050550,0.003122
4.040189,0.149571
4.040933,0.019059
4.050100,0.016156
4.057156,0.157736
4.035722,0.017911
4.042149,0.030113
4.046106,0.085062
4.076990,0.332417
4.049187,0.048043
4.038679,0.026079
4.041918,0.040451
4.039133,0.029873
4.048870,0.052032
4.024660,0.016319
4.059866,0.041887
4.042521,0.021549
4.046568,0.015169
4.057828,0.086771
4.034419,0.046748
4.066708,0.026877
4.049213,0.039662
4.049423,0.014724
4.040605,0.017176
4.032997,0.008916
4.026073,0.022808
4.038387,0.032718
4.060497,0.020759
4.040786,0.049963
4.046727,0.034753
4.023900,0.016306
4.069598,0.100198
4.026822,0.015546
4.029537,0.009296
4.045740,0.091857
4.023431,0.015581
4.043515,0.015955
4.092929,0.156535
4.051506,0.017570
4.029998,0.009683
3.719901,0.000791
4.054259,0.068286
4.027281,0.031747
4.036130,0.014277
4.039783,0.004265
4.033979,0.101860
4.029554,0.013877
4.043130,0.010778
4.047642,0.066002
4.027999,0.017275
4.029049,0.033321
4.035840,0.067345
4.072886,0.089301
4.034415,0.045986
4.032821,0.014079
4.032441,0.026558
4.031010,0.016660
4.037630,0.054087
4.015275,0.012427
4.053346,0.027563
4.033189,0.018316
4.037927,0.007310
4.053159,0.087490
4.024665,0.047501
4.060590,0.022395
4.037150,0.037445
4.041361,0.013203
4.031196,0.019583
4.024209,0.008500
4.018113,0.025387
4.026837,0.028019
4.049795,0.019776
4.027227,0.049454
4.035436,0.030021
4.015047,0.015000
4.060137,0.068723
4.016978,0.016639
4.017954,0.013280
4.031955,0.068506
4.013826,0.020042
4.029603,0.010523
4.083791,0.288762
4.041721,0.019923
4.018552,0.010011
3.719663,0.001254
4.045866,0.054555
4.021061,0.040413
4.024462,0.012659
4.026951,0.003187
4.025214,0.083439
4.022158,0.024244
4.029696,0.012192
4.036538,0.126237
4.016387,0.024054
4.019120,0.026765
4.029053,0.056853
4.067894,0.145973
4.022717,0.046275
4.020256,0.015984
4.022222,0.026920
4.022163,0.016491
4.023133,0.050524
4.009418,0.012481
4.041513,0.025655
4.023273,0.018779
4.027836,0.008417
4.045242,0.096557
4.014483,0.055036
4.048783,0.022745
4.025760,0.032854
4.035256,0.012180
4.024289,0.017651
4.018422,0.010090
4.011521,0.021782
4.018053,0.026628
4.043696,0.013085
4.019570,0.050792
4.027690,0.031759
4.010038,0.014853
4.053483,0.066514
4.010265,0.014999
4.009259,0.008658
4.023238,0.058814
4.007543,0.014191
4.024025,0.015834
4.074620,0.213724
4.034905,0.020957
4.014105,0.009068
3.719218,0.000257
4.039599,0.049741
4.017466,0.034573
4.019031,0.012619
4.021841,0.004972
4.014887,0.089630
4.017743,0.017362
4.025432,0.010969
4.033255,0.071991
4.009637,0.011704
4.013917,0.026331
4.017272,0.054081
4.054185,0.068109
4.016931,0.041746
4.011794,0.011040
4.015976,0.032671
4.016500,0.019270
4.013474,0.036353
4.003869,0.011850
4.024561,0.028733
4.015605,0.024825
4.022204,0.009524
4.031234,0.078353
4.003611,0.029300
4.035317,0.021615
4.020809,0.035033
4.027597,0.011930
4.020779,0.012255
4.014184,0.006083
4.008439,0.018852
4.015318,0.023194
4.039058,0.008750
4.012567,0.054889
4.024118,0.032740
4.005705,0.012695
4.042953,0.064727
4.003275,0.011924
4.004509,0.007277
4.017868,0.062272
4.003470,0.018438
4.020976,0.013089
4.061650,0.176977
4.025473,0.021253
4.012247,0.011867
3.719137,0.003011
4.160930,0.801462
4.160431,0.239618
4.159936,0.693881
4.161317,0.467227
4.160743,0.905378
4.160057,0.940668
4.160273,0.934200
4.161159,0.895933
4.159470,0.686853
4.159122,0.719631
4.160829,0.914949
4.160486,0.968252
4.159137,0.505544
4.159636,0.577745
4.158593,0.453373
4.159691,0.484772
4.158786,0.467580
4.158568,0.555051
4.158202,0.827469
4.157131,0.559515
4.157895,0.859935
4.156297,0.528493
4.156565,0.689693
4.156594,0.648501
4.156784,0.723113
4.155870,0.573542
4.155880,0.661381
4.155537,0.570497
4.154325,0.337270
4.153802,0.277632
4.154180,0.279077
4.153228,0.151866
4.152937,0.462465
4.152490,0.264012
4.150887,0.069176
4.151592,0.165442
4.152487,0.443476
4.150624,0.287584
4.152098,0.267176
4.152973,0.275292
4.149180,0.264364
4.150887,0.149642
4.147024,0.114353
4.149997,0.401851
4.146004,0.115725
4.148026,0.536765
4.152441,0.458537
4.146562,0.679844
4.149959,0.664466
4.146385,0.713040
4.147407,0.494896
4.144602,0.268764
4.142381,0.369681
4.149553,0.712097
4.148343,0.605427
4.139174,0.195999
4.136709,0.451164
4.143582,0.260514
4.147078,0.298304
4.132503,0.254013
4.133646,0.417245
4.139156,0.423735
4.130272,0.374776
4.148605,0.326713
4.130662,0.260562
4.138697,0.364877
4.123205,0.239320
4.132748,0.371418
4.127422,0.404358
4.129408,0.221312
4.118270,0.159982
4.115952,0.090637
4.117663,0.041252
4.121951,0.222808
4.103835,0.044636
4.101414,0.199162
4.100029,0.079380
4.082407,0.051939
4.117296,0.270823
4.116609,0.306242
4.114262,0.222584
4.120638,0.252445
4.138007,0.200285
4.112639,0.203750
4.106976,0.128170
4.070931,0.017504
4.122059,0.243486
4.087306,0.019069
4.089890,0.236096
4.140939,0.329113
4.102527,0.360767
4.128068,0.477908
4.106674,0.431542
4.093203,0.189563
4.098914,0.099772
4.097054,0.214345
4.115839,0.383542
4.120049,0.375468
4.081783,0.152680
4.091090,0.210255
4.106057,0.197070
4.122473,0.207117
4.082230,0.104379
4.086933,0.294946
4.092425,0.264163
4.090672,0.310227
4.122317,0.207528
4.089777,0.150003
4.104111,0.308109
4.085088,0.168693
4.076591,0.177549
4.099634,0.314910
4.081109,0.307366
4.063138,0.103723
4.077138,0.040022
4.076563,0.033040
4.087132,0.122556
4.069481,0.024031
4.077772,0.147584
4.071446,0.054495
4.051934,0.025628
4.084579,0.085872
4.082617,0.256718
4.085340,0.122069
4.102748,0.213311
4.091073,0.130807
4.088607,0.125166
4.080918,0.085248
4.037930,0.049411
4.097569,0.403554
4.063361,0.025486
4.076747,0.182289
4.112295,0.257792
4.082932,0.115335
4.105240,0.352941
4.083218,0.181090
4.077095,0.053140
4.081386,0.117300
4.083816,0.170514
4.109437,0.349999
