1,5,0,1.000000
2,6,0,1.000000
3,12,0,1.000000
4,8,0,1.000000
5,7,0,1.000000
6,12,0,1.000000
7,12,0,1.000000
8,7,0,1.000000
9,9,0,1.000000
10,6,0,1.000000
