episode,loss
480,1.177837
481,1.024660
482,0.586927
483,1.596237
484,1.106302
485,0.826169
486,1.507828
487,0.422584
488,0.545894
489,0.553444
490,0.816227
491,0.814318
492,0.541559
493,0.538236
494,0.673282
495,0.403032
496,0.667684
497,0.535911
498,1.068243
499,0.269184
500,0.926767
501,0.792077
502,0.525281
503,0.656581
504,1.433429
505,0.531267
506,0.781311
507,0.909169
508,0.903361
509,0.387858
510,1.157251
511,0.514072
512,1.021617
513,0.884798
514,0.757131
515,0.502609
516,1.009612
517,0.879387
518,0.871275
519,0.746487
520,0.994421
521,0.743159
522,0.494525
523,0.737531
524,0.860204
525,0.732689
526,0.611632
527,0.730460
528,0.730297
529,0.728001
530,0.247932
531,0.247132
532,1.197938
533,0.841632
534,0.478474
535,0.831524
536,0.713404
537,1.068682
538,0.711584
539,0.474844
540,0.594621
541,0.704268
542,0.704298
543,0.583339
544,0.700063
545,0.464221
546,0.699355
547,0.347488
548,0.917424
549,0.806987
550,0.575443
551,0.570035
552,0.908577
553,0.681687
554,0.457429
555,1.020515
556,0.450189
557,1.121085
558,0.782323
559,0.894107
560,0.334167
561,0.331309
562,1.108744
563,0.329926
564,0.774787
565,0.880951
566,0.439511
567,0.331896
568,0.547854
569,0.761483
570,0.541971
571,0.872368
572,0.648626
573,0.327844
574,0.962521
575,0.642911
576,0.748689
577,0.426536
578,0.423982
579,0.851619
580,0.318524
581,0.531226
582,0.739729
583,0.735116
584,0.943442
585,0.210120
586,0.930580
587,1.038897
588,0.413828
589,0.411659
590,0.616794
591,0.818430
592,0.409266
593,0.511025
594,0.202430
595,0.909413
596,1.016695
597,0.606583
598,0.702774
599,0.600440
600,0.600237
601,0.599316
602,0.998195
603,0.696031
604,0.300634
605,0.208378
606,0.499741
607,0.698889
608,0.799718
609,0.798092
610,0.502215
611,0.894869
612,0.000452
613,0.699869
614,0.700108
615,0.699981
616,0.200386
617,0.300182
618,0.504183
619,0.496908
620,0.198063
621,0.701281
622,0.898863
623,0.799227
624,0.604971
625,1.006504
626,0.598120
627,0.399402
628,0.301013
629,0.499142
630,0.500933
631,0.299249
632,1.202990
633,0.599346
634,0.797405
635,0.199234
636,0.706078
637,0.901715
638,0.596611
639,0.398154
640,0.303264
641,0.300285
642,0.802606
643,0.099378
644,0.506271
645,0.597575
646,0.601279
647,0.603052
648,0.797507
649,0.498303
650,0.700805
651,0.499500
652,0.503146
653,0.596765
654,0.500242
655,0.499141
656,0.898925
657,0.503414
658,0.601319
659,0.704771
660,0.400568
661,0.602783
662,0.501303
663,0.903621
664,0.700294
665,0.411055
666,0.501544
667,0.601239
668,0.803164
669,0.605686
670,0.500898
671,0.500799
672,0.506147
673,0.605421
674,0.301582
675,0.707181
676,0.706545
677,1.203728
678,0.600670
679,0.614767
680,1.602070
681,0.700906
682,0.699924
683,0.700677
684,0.808327
685,0.501807
686,0.401866
687,0.402965
688,0.704028
689,0.401583
690,0.502090
691,0.598176
692,0.904024
693,0.804379
694,1.000715
695,0.404851
696,0.903324
697,0.604449
698,0.099798
699,0.400641
700,0.602430
701,0.403588
702,0.599301
703,1.002906
704,1.005568
705,0.405536
706,0.402408
707,0.301358
708,0.400015
709,0.704445
710,0.814355
711,0.700036
712,0.904917
713,0.501395
714,1.000010
715,0.604628
716,0.400123
717,0.794185
718,0.498238
719,0.496300
720,0.694536
721,0.594087
722,0.200195
723,0.299627
724,0.597603
725,0.599689
726,0.501290
727,0.696127
728,0.103769
729,0.890750
730,0.502386
731,0.197052
732,0.300274
733,0.400893
734,0.696886
735,0.500263
736,0.792199
737,1.091075
738,1.087728
739,0.794109
740,0.893417
741,0.889413
742,0.200193
743,0.897074
744,0.396839
745,0.693099
746,0.697694
747,0.398263
748,0.892513
749,1.089813
750,0.396454
751,0.806341
752,0.700260
753,0.796661
754,0.698036
755,0.493758
756,0.793803
757,0.603714
758,0.395950
759,0.500537
760,0.593828
761,0.984698
762,0.297522
763,0.685012
764,0.489909
765,0.494454
766,0.394584
767,0.788336
768,0.000484
769,0.394389
770,0.498566
771,0.596063
772,0.592625
773,0.791816
774,0.396426
775,0.689645
776,0.788806
777,0.590006
778,0.495686
779,0.395105
780,0.490569
781,0.696756
782,0.689954
783,1.084960
784,0.883637
785,0.790477
786,0.302061
787,0.294122
788,0.597920
789,0.392770
790,0.989190
791,0.891477
792,0.689979
793,0.295222
794,0.791205
795,0.394507
796,0.395109
797,0.493690
798,0.787067
799,0.790408
800,0.394618
801,0.690283
802,0.590862
803,0.490548
804,0.987420
805,0.789290
806,0.689941
807,0.493527
808,0.695274
809,1.084857
810,0.883860
811,0.595442
812,0.590891
813,0.791099
814,0.984462
815,0.492195
816,0.688591
817,0.495445
818,0.395712
819,0.492712
820,0.689415
821,0.398304
822,0.295220
823,0.394809
824,0.596054
825,0.499630
826,0.788649
827,0.588981
828,0.786351
829,0.296221
830,0.789234
831,0.991802
832,0.496377
833,0.595293
834,0.393914
835,0.492922
836,0.495837
837,0.592827
838,0.497663
839,0.495819
840,0.293859
841,0.889170
842,0.588211
843,0.789389
844,0.492268
845,0.791170
846,0.794324
847,0.790024
848,0.987663
849,0.202373
850,0.198843
851,0.687314
852,0.500408
853,0.595812
854,0.495209
855,0.497091
856,1.278999
857,0.499925
858,0.693054
859,0.394920
860,0.300216
861,0.595227
862,0.884295
863,0.593040
864,0.985974
865,0.789355
866,0.592067
867,1.279720
868,0.392043
869,0.294372
870,0.786813
871,0.689948
872,0.395756
873,0.689133
874,0.690371
875,0.397646
876,0.784862
877,0.400741
878,0.589558
879,0.687531
880,0.881253
881,0.394879
882,0.492796
883,0.592013
884,0.786614
885,0.980714
886,0.787060
887,0.590821
888,0.299041
889,0.786573
890,0.492273
891,0.394126
892,0.490047
893,0.987033
894,0.295077
895,1.080128
896,0.393932
897,0.688783
898,0.294412
899,0.099029
900,0.589544
901,0.296447
902,0.595273
903,0.396487
904,0.293824
905,0.499258
906,0.392458
907,0.696165
908,0.691293
909,0.591588
910,0.786158
911,0.296135
912,0.597534
913,0.790654
914,0.494934
915,0.986468
916,0.686871
917,0.985140
918,0.196124
919,0.099017
920,0.689126
921,0.589152
922,0.492003
923,1.181796
924,0.688860
925,0.592130
926,0.496160
927,0.590936
928,0.789723
929,0.689180
930,0.594924
931,0.886948
932,1.082091
933,0.293870
934,0.591193
935,0.296260
936,0.591539
937,0.392978
938,0.787910
939,0.592100
940,0.491577
941,0.889562
942,0.394280
943,0.885033
944,1.082593
945,0.398032
946,0.789533
947,0.789555
948,0.592024
949,0.491916
950,0.493371
951,0.392877
952,0.883987
953,0.686415
954,0.589745
955,0.792322
956,1.183723
957,0.595189
958,0.689789
959,0.492912
960,0.592298
961,0.882694
962,0.692774
963,0.885356
964,0.492468
965,0.392952
966,0.593871
967,0.689116
968,0.590281
969,0.691425
970,0.296077
971,0.986305
972,0.691788
973,0.197626
974,0.692656
975,0.690532
976,0.984716
977,0.394869
978,0.691220
979,0.494001
980,0.884359
981,0.394438
982,0.687537
983,0.394445
984,0.688018
985,1.186369
986,0.489526
987,0.688267
988,0.592672
989,0.495451
990,0.594043
991,0.691916
992,0.789263
993,0.591098
994,0.394676
995,0.687801
996,0.984248
997,0.491526
998,0.491472
999,0.788149
1000,0.690880
1001,0.788493
1002,0.394725
1003,0.789236
1004,0.496018
1005,0.887974
1006,0.788327
1007,0.688777
1008,0.591119
1009,0.591408
1010,0.393630
1011,0.296137
1012,0.494160
1013,0.394825
1014,0.688985
1015,0.687624
1016,0.392294
1017,0.886083
1018,0.983894
1019,0.397203
1020,0.786717
1021,0.196693
1022,0.788241
1023,0.493434
1024,0.591133
1025,0.493375
1026,0.492459
1027,0.393319
1028,0.986539
1029,1.082992
1030,0.889124
1031,0.789230
1032,0.792292
1033,0.494199
1034,0.886947
1035,0.690673
1036,0.887442
1037,0.688956
1038,1.378529
1039,0.688851
1040,0.592434
1041,0.591111
1042,0.394796
1043,0.887330
1044,0.393069
1045,0.295694
1046,0.592459
1047,0.983047
1048,0.295375
1049,0.295351
1050,0.394771
1051,0.687175
1052,0.492542
1053,0.296232
1054,0.393062
1055,0.887867
1056,0.688809
1057,0.687032
1058,0.590292
1059,0.493611
1060,0.393015
1061,0.300343
1062,0.197589
1063,0.787513
1064,0.688839
1065,0.688905
1066,0.491632
1067,0.590468
1068,0.886195
1069,0.592050
1070,0.498182
1071,0.592894
1072,0.591914
1073,0.300979
1074,0.294461
1075,0.787607
1076,0.886890
1077,0.886141
1078,0.692319
1079,0.394796
1080,0.592010
1081,0.393919
1082,1.081524
1083,0.887929
1084,0.890679
1085,0.689868
1086,1.283860
1087,0.888754
1088,0.492533
1089,0.887744
1090,0.689763
1091,0.394067
1092,0.691575
1093,0.393048
1094,0.295266
1095,0.393962
1096,0.294388
1097,0.493536
1098,0.493343
1099,0.693778
1100,0.592942
1101,0.792576
1102,0.688867
1103,0.491612
1104,0.493515
1105,0.885350
1106,0.691534
1107,0.887915
1108,0.788522
1109,0.788498
1110,0.493429
1111,0.688932
1112,0.590216
1113,0.591212
1114,0.787571
1115,0.591119
1116,0.196685
1117,0.790119
1118,0.590423
1119,0.493415
1120,0.991362
1121,0.691629
1122,0.595363
1123,0.394908
1124,0.984782
1125,0.490981
1126,0.591148
1127,0.987430
1128,1.772739
1129,0.695687
1130,0.492561
1131,0.591260
1132,0.787530
1133,0.497419
1134,0.887127
1135,0.792421
1136,0.793257
1137,0.592041
1138,1.083379
1139,0.492596
1140,0.790190
1141,0.887909
1142,0.887971
1143,1.181182
1144,0.688038
1145,0.890981
1146,0.786767
1147,1.182874
1148,0.495118
1149,0.785814
1150,0.691497
1151,1.083404
1152,0.688968
1153,0.590437
1154,0.885476
1155,0.787685
1156,1.182823
1157,0.789359
1158,0.493473
1159,0.689861
1160,0.694560
1161,1.183745
1162,0.691584
1163,0.593398
1164,0.395681
1165,0.691513
1166,0.592067
1167,0.590322
1168,0.689838
1169,0.690682
1170,0.491628
1171,0.689828
1172,0.792531
1173,0.886084
1174,0.497377
1175,0.295334
1176,0.887105
1177,0.988289
1178,0.494315
1179,0.494312
1180,0.787621
1181,1.084303
1182,0.394862
1183,0.592079
1184,0.792341
1185,0.788479
1186,0.201501
1187,1.476234
1188,1.089260
1189,0.590309
1190,0.592073
1191,0.397902
1192,0.300152
1193,0.984855
1194,0.491769
1195,0.591152
1196,0.592098
1197,0.200634
1198,0.788410
1199,0.392235
1200,0.591153
1201,1.280075
1202,0.689838
1203,1.084329
1204,0.491853
1205,0.689053
1206,0.393940
1207,0.595937
1208,0.984212
1209,0.590496
1210,0.887851
1211,0.689155
1212,0.591285
1213,0.491836
1214,0.886320
1215,0.393945
1216,0.789222
1217,1.086004
1218,0.590514
1219,0.690628
1220,0.497422
1221,0.495735
1222,0.393245
1223,0.985768
1224,0.885496
1225,0.887107
1226,0.589686
1227,0.788515
1228,0.591283
1229,0.688305
1230,1.080519
1231,0.689043
1232,0.793218
1233,0.592011
1234,0.595959
1235,0.295314
1236,0.886315
1237,0.591939
1238,0.886341
1239,0.885606
1240,0.491867
1241,0.393994
1242,0.694596
1243,0.592034
1244,0.491900
1245,0.402834
1246,0.698551
1247,0.397942
1248,0.884788
1249,0.595305
1250,0.693921
1251,0.688858
1252,0.885579
1253,0.689155
1254,0.492600
1255,0.689885
1256,0.791666
1257,0.497331
1258,0.394006
1259,0.787704
1260,0.984949
1261,0.295388
1262,0.888645
1263,0.590471
1264,0.591917
1265,0.295432
1266,0.595180
1267,0.591215
1268,0.491885
1269,0.788484
1270,0.494162
1271,0.894211
1272,0.788424
1273,0.492596
1274,0.591254
1275,0.789896
1276,0.986396
1277,0.787707
1278,0.394015
1279,0.695260
1280,0.890449
1281,0.789216
1282,0.591222
1283,1.087589
1284,0.398674
1285,0.884043
1286,0.495180
1287,0.589712
1288,0.788445
1289,0.689884
1290,0.986346
1291,1.087548
1292,0.887868
1293,0.493444
1294,0.884074
1295,0.689880
1296,1.083572
1297,0.788462
1298,0.789242
1299,0.890287
1300,0.787758
1301,0.294574
1302,0.690646
1303,0.394721
1304,1.084220
1305,0.793191
1306,0.491761
1307,0.492613
1308,0.792385
1309,0.591273
1310,0.689904
1311,0.393191
1312,0.497315
1313,0.401914
1314,0.983990
1315,0.493393
1316,0.495068
1317,0.801218
1318,0.984971
1319,1.378939
1320,0.688343
1321,0.786243
1322,0.493417
1323,0.787602
1324,0.791352
1325,0.590495
1326,0.890062
1327,0.689088
1328,0.394020
1329,0.594405
1330,0.885577
1331,0.985003
1332,1.186327
1333,0.296127
1334,0.689837
1335,0.491899
1336,0.491806
1337,0.595293
1338,0.497327
1339,0.792368
1340,0.789282
1341,0.492636
1342,0.398406
1343,0.987403
1344,0.493369
1345,0.689078
1346,0.591565
1347,0.887147
1348,0.688061
1349,0.786647
1350,0.294651
1351,0.693040
1352,0.787786
1353,0.394025
1354,0.295347
1355,0.797103
1356,0.887010
1357,0.883596
1358,0.294704
1359,0.790312
1360,0.591446
1361,1.082443
1362,0.889107
1363,0.788650
1364,1.087471
1365,0.788576
1366,0.398107
1367,0.690105
1368,1.084254
1369,1.123297
1370,0.682905
1371,0.784640
1372,0.899092
1373,0.675404
1374,0.562411
1375,0.896976
1376,0.787206
1377,0.671267
1378,0.691167
1379,0.957190
1380,0.685488
1381,1.372732
1382,0.686565
1383,0.821710
1384,0.549013
1385,0.412046
1386,1.173285
1387,1.026731
1388,0.895151
1389,0.891144
1390,1.759530
1391,1.909747
1392,0.744592
1393,0.880879
1394,0.585890
1395,0.735905
1396,0.733921
1397,0.878535
1398,1.318332
1399,0.879692
1400,0.877851
1401,0.617615
1402,0.772290
1403,0.772263
1404,1.079290
1405,0.313575
1406,1.086927
1407,1.537822
1408,0.515260
1409,1.195917
1410,0.865483
1411,1.025033
1412,1.205485
1413,1.198703
1414,1.028813
1415,1.024983
1416,2.061086
1417,1.024935
1418,1.709104
1419,0.780360
1420,1.555995
1421,0.193708
1422,1.753631
1423,1.166970
1424,0.973352
1425,1.944230
1426,1.359898
1427,1.555379
1428,1.554905
1429,1.749208
1430,0.970930
1431,0.972349
1432,1.385517
1433,0.989669
1434,0.790098
1435,0.988253
1436,1.185873
1437,1.777954
1438,1.383146
1439,1.780872
1440,1.980881
1441,0.205092
1442,2.175693
1443,1.975374
1444,0.362982
1445,1.990611
1446,1.253769
1447,0.533436
1448,1.241825
1449,1.246987
1450,1.596552
1451,1.948076
1452,1.952272
1453,1.597272
1454,0.711479
1455,1.596521
1456,0.886448
1457,1.225827
1458,1.060300
1459,1.233361
1460,1.579039
1461,0.689472
1462,1.036455
1463,1.142532
1464,1.292835
1465,0.476368
1466,1.272165
1467,1.264607
1468,0.942418
1469,1.561190
1470,0.936563
1471,1.561129
1472,1.248181
1473,0.750899
1474,1.495598
1475,0.899266
1476,1.346180
1477,1.201241
1478,1.198867
1479,0.450638
1480,1.056055
1481,0.842618
1482,0.839927
1483,0.558567
1484,0.980062
1485,1.261189
1486,0.840705
1487,0.560738
1488,1.395513
1489,1.011680
1490,1.155651
1491,0.868743
1492,1.012359
1493,0.721827
1494,0.868802
1495,1.303473
1496,1.302039
1497,1.737300
1498,0.867860
1499,0.873560
1500,1.446954
1501,1.301633
1502,0.435096
1503,0.579966
1504,0.724895
1505,1.156255
1506,1.598313
1507,1.447059
1508,1.156681
1509,1.882112
1510,0.731678
1511,1.013295
1512,1.301101
1513,0.869350
1514,1.303546
1515,1.014688
1516,1.301044
1517,1.303551
1518,0.577056
1519,1.020498
1520,0.721924
1521,0.434062
1522,1.590931
1523,1.155578
1524,1.446026
1525,1.299540
1526,0.868809
1527,0.866772
1528,1.156064
1529,0.868784
1530,1.452252
1531,0.439855
1532,1.157048
1533,1.160366
1534,1.313726
1535,0.576962
1536,1.155676
1537,1.302526
1538,1.156624
1539,0.724916
1540,1.447932
1541,0.579957
1542,1.737173
1543,1.449956
1544,0.576990
1545,1.012104
1546,0.724897
1547,1.010356
1548,1.452219
1549,1.308750
1550,0.723863
1551,0.724854
1552,0.866811
1553,1.301535
1554,1.300572
1555,0.867505
1556,0.724531
1557,0.579010
1558,0.722230
1559,0.872646
1560,1.158584
1561,1.303136
1562,0.866443
1563,1.155643
1564,1.303984
1565,0.577991
1566,1.301044
1567,1.300063
1568,0.722910
1569,1.299610
1570,1.014664
1571,0.294927
1572,1.156184
1573,0.723874
1574,1.156604
1575,1.009718
1576,0.867789
1577,1.158630
1578,0.869246
1579,0.722875
1580,0.580545
1581,1.452747
1582,1.458665
1583,1.165783
1584,1.451021
1585,1.885810
1586,1.163510
1587,0.727176
1588,0.436693
1589,1.743334
1590,1.307371
1591,1.017466
1592,0.869990
1593,1.159920
1594,1.885206
1595,0.586504
1596,1.600744
1597,1.163488
1598,1.160955
1599,1.886218
1600,0.436683
1601,1.597094
1602,1.014742
1603,0.292065
1604,1.312544
1605,1.162079
1606,1.019297
1607,1.016816
1608,0.870264
1609,1.167162
1610,0.876470
1611,0.581154
1612,1.163519
1613,1.015719
1614,1.452073
1615,1.161160
1616,1.014245
1617,0.725697
1618,0.581178
1619,1.164867
1620,0.871131
1621,0.726623
1622,0.872958
1623,1.166271
1624,1.469828
1625,0.741092
1626,1.029073
1627,1.320506
1628,1.321707
1629,0.733984
1630,0.881974
1631,0.734874
1632,0.734148
1633,1.322580
1634,1.175288
1635,1.029996
1636,0.881213
1637,1.182056
1638,2.056093
1639,1.027346
1640,0.587801
1641,1.320596
1642,1.175299
1643,1.468548
1644,0.733065
1645,1.028134
1646,0.881985
1647,1.323306
1648,1.318746
1649,2.495533
1650,1.321532
1651,0.888075
1652,0.880177
1653,1.029084
1654,1.028153
1655,0.886085
1656,1.320571
1657,1.028189
1658,1.175272
1659,1.321538
1660,1.910824
1661,0.738942
1662,0.588730
1663,0.736716
1664,1.028178
1665,1.615664
1666,1.176155
1667,1.029102
1668,1.175152
1669,0.742140
1670,1.322301
1671,0.881627
1672,1.182802
1673,1.175091
1674,1.323213
1675,1.622623
1676,1.177847
1677,0.594027
1678,0.882517
1679,1.762999
1680,1.174219
1681,1.176961
1682,0.733494
1683,1.027000
1684,1.185598
1685,1.027907
1686,2.061941
1687,0.733485
1688,1.323200
1689,0.732632
1690,0.880700
1691,1.028828
1692,1.916240
1693,1.033087
1694,1.470401
1695,0.734432
1696,1.324121
1697,1.029754
1698,1.175105
1699,1.614894
1700,1.321406
1701,0.588132
1702,0.885818
1703,1.176893
1704,1.616721
1705,1.472322
1706,0.294658
1707,1.622583
1708,1.615808
1709,1.467684
1710,1.323207
1711,0.441876
1712,0.734417
1713,1.030645
1714,1.917033
1715,0.587234
1716,0.737208
1717,1.469528
1718,0.882568
1719,1.762989
1720,1.035606
1721,0.587218
1722,1.472292
1723,0.882538
1724,1.032488
1725,1.323189
1726,1.325476
1727,1.467700
1728,1.324094
1729,1.323196
1730,1.769021
1731,1.468539
1732,1.468556
1733,1.029730
1734,0.879813
1735,0.740510
1736,1.324129
1737,1.174193
1738,0.588178
1739,0.741367
1740,0.740303
1741,1.322335
1742,0.882587
1743,1.472232
1744,1.187074
1745,0.881590
1746,1.031578
1747,0.881601
1748,1.182845
1749,0.735319
1750,0.883466
1751,1.027928
1752,1.322291
1753,0.892244
1754,0.740336
1755,0.587203
1756,0.734430
1757,1.325050
1758,0.736250
1759,0.888632
1760,0.734487
1761,1.182850
1762,1.035606
1763,1.179197
1764,1.027944
1765,1.321397
1766,1.028824
1767,1.323256
1768,1.174182
1769,1.034716
1770,1.617603
1771,1.762975
1772,1.329962
1773,0.292888
1774,1.472271
1775,1.178809
1776,1.028826
1777,1.470445
1778,0.887560
1779,1.618528
1780,1.176933
1781,1.175169
1782,0.890257
1783,1.030641
1784,1.033946
1785,0.735357
1786,1.765700
1787,0.447010
1788,1.029744
1789,0.588113
1790,1.324133
1791,1.476254
1792,0.737125
1793,1.327282
1794,1.472296
1795,1.323236
1796,1.325078
1797,0.738678
1798,1.763856
1799,1.471355
1800,1.617615
1801,0.440131
1802,1.324199
1803,1.042397
1804,1.328367
1805,1.473090
1806,1.029782
1807,0.948660
1808,1.261519
1809,1.426946
1810,0.791362
1811,1.105142
1812,1.746149
1813,0.949569
1814,0.638569
1815,1.580678
1816,1.113187
1817,1.422434
1818,1.582440
1819,1.277043
1820,0.960429
1821,0.947809
1822,1.579733
1823,0.791363
1824,0.950450
1825,1.263285
1826,1.580719
1827,0.797841
1828,1.109562
1829,0.954963
1830,0.947784
1831,0.790467
1832,1.420595
1833,0.949617
1834,1.106869
1835,1.264238
1836,0.650130
1837,0.975925
1838,1.456884
1839,1.460601
1840,1.140529
1841,1.299021
1842,1.145797
1843,0.975048
1844,1.302766
1845,0.972279
1846,1.462482
1847,1.791990
1848,0.331629
1849,0.973160
1850,1.305521
1851,1.785496
1852,1.143293
1853,1.961127
1854,0.655885
1855,0.972265
1856,1.304570
1857,0.487644
1858,1.629571
1859,1.622138
1860,0.978783
1861,0.980783
1862,1.143088
1863,0.819070
1864,0.809816
1865,1.797730
1866,1.312206
1867,0.812595
1868,0.809807
1869,1.630630
1870,2.110436
1871,1.623102
1872,1.623077
1873,0.982614
